strategy_id,strategy_name,symbol,name,entry_type,signal_date,entry_date,exit_date,score,entry_price,exit_price,stop_price,final_stop_price,stop_source,hold_days,return_pct,max_favorable_excursion_pct,max_adverse_excursion_pct,exit_reason,signal_close,signal_low
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601179.SH,中国西电,bottom_staging_handle_breakout_confirm,2023-04-14,2023-04-17,2023-04-19,0.509433,5.72,5.52,5.32,5.32,signal_low,3,-3.4965034965035002,3.8461538461538547,-4.370629370629375,trend_exit_ma10,5.69,5.32
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601187.SH,厦门银行,bottom_staging_handle_breakout_confirm,2025-05-22,2025-05-23,2025-06-10,0.587012,6.26,6.45,5.94,6.3225999999999996,profit_lock,12,3.0351437699680517,6.230031948881809,-2.2364217252396124,trend_exit_ma10,6.26,5.94
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601187.SH,厦门银行,bottom_staging_handle_breakout_confirm,2025-12-09,2025-12-10,2025-12-26,0.534331,7.6,7.56,7.09,7.09,signal_low,13,-0.5263157894736858,3.9473684210526327,-2.368421052631575,trend_exit_ma10,7.55,7.09
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601218.SH,吉鑫科技,bottom_staging_handle_breakout_confirm,2024-01-16,2024-01-17,2024-01-17,0.649717,4.04,3.96,3.91,3.91,signal_low,1,-1.980198019801982,0.0,-1.980198019801982,trend_exit_ma10,4.03,3.91
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601326.SH,秦港股份,bottom_staging_handle_breakout_confirm,2022-07-18,2022-07-19,2022-07-19,0.535393,3.0,2.95,2.9,2.9,signal_low,1,-1.6666666666666607,0.3333333333333188,-2.3333333333333317,trend_exit_ma10,3.04,2.9
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601328.SH,交通银行,bottom_staging_handle_breakout_confirm,2023-03-01,2023-03-02,2023-03-24,0.597229,4.92,5.11,4.86,4.9692,profit_lock,17,3.861788617886197,6.300813008130102,-0.20325203252031798,trend_exit_ma10,4.92,4.86
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601368.SH,绿城水务,bottom_staging_handle_breakout_confirm,2022-04-18,2022-04-19,2022-04-21,0.563578,5.92,5.65,5.53,5.53,signal_low,3,-4.5608108108108,0.8445945945945832,-5.405405405405405,trend_exit_ma10,5.95,5.53
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601390.SH,中国中铁,bottom_staging_handle_breakout_confirm,2023-03-01,2023-03-02,2023-03-08,0.596811,6.15,6.6,5.95,6.6639,peak_drawdown,5,7.317073170731692,11.70731707317072,-0.1626016260162677,gap_stop,6.18,5.95
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601599.SH,浙文影业,bottom_staging_handle_breakout_confirm,2022-04-06,2022-04-07,2022-04-11,0.567864,3.64,3.49,3.34,3.34,signal_low,3,-4.120879120879117,1.3736263736263687,-5.219780219780223,trend_exit_ma10,3.69,3.34
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601607.SH,上海医药,bottom_staging_handle_breakout_confirm,2023-04-13,2023-04-14,2023-04-25,0.553691,21.5,21.715,20.89,21.715,profit_lock,8,1.0000000000000009,5.116279069767438,-0.9302325581395321,stop_loss,21.5,20.89
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601608.SH,中信重工,bottom_staging_handle_breakout_confirm,2024-04-11,2024-04-12,2024-04-15,0.542393,4.69,4.7369,4.37,4.7369,profit_lock,2,1.0000000000000009,7.889125799573549,-1.279317697228155,stop_loss,4.66,4.37
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601618.SH,中国中冶,bottom_staging_handle_breakout_confirm,2023-03-01,2023-03-02,2023-03-07,0.601124,3.48,3.64,3.36,3.64,peak_drawdown,4,4.597701149425282,11.781609195402298,-0.5747126436781658,gap_stop,3.48,3.36
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601619.SH,嘉泽新能,bottom_staging_handle_breakout_confirm,2025-05-09,2025-05-12,2025-05-15,0.614505,3.84,3.72,3.61,3.61,signal_low,4,-3.124999999999989,2.083333333333326,-3.124999999999989,trend_exit_ma10,3.85,3.61
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601669.SH,中国电建,bottom_staging_handle_breakout_confirm,2024-08-15,2024-08-16,2024-08-21,0.53613,5.55,5.43,5.35,5.35,signal_low,4,-2.1621621621621623,0.540540540540535,-2.522522522522519,trend_exit_ma10,5.55,5.35
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601702.SH,华峰铝业,bottom_staging_handle_breakout_confirm,2023-11-14,2023-11-15,2023-11-17,0.532192,17.32,17.44,16.0,17.47,profit_lock,3,0.6928406466512715,5.2540415704388055,-1.0969976905311873,gap_stop,17.15,16.0
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601718.SH,际华集团,bottom_staging_handle_breakout_confirm,2023-04-12,2023-04-13,2023-04-13,0.578673,3.21,3.16,3.16,3.16,signal_low,1,-1.5576323987538832,0.6230529595015577,-4.361370716510904,stop_loss,3.28,3.16
