strategy_id,strategy_name,symbol,signal_date,score,entry_type,signal_open,signal_high,signal_low,signal_close,strategy_family,entry_variant,mcst_mode,base_start_date,base_end_date,first_breakout_date,handle_low_date,handle_prep_date,throwback_hold_date,second_breakout_date,base_length_days,base_width_pct,base_drift_pct,breakout_leg_pct,washout_count,base_dryup_count,base_dryup_tail_count,first_breakout_ratio_pct,first_breakout_vol_ratio,handle_length_days,handle_depth_pct,handle_bottom_dryup_flag,handle_volume_contraction_ratio,handle_range_contraction_ratio,handle_volume_contract_share,handle_range_contract_share,rim_approach_distance_pct,pullback_depth_pct,pullback_stability,pullback_vol_ratio_vs_breakout,throwback_reclaim_ratio,throwback_close_strength,throwback_day_pct,second_breakout_vol_ratio,second_breakout_day_pct,mcst_value_first,mcst_value_signal,mcst_distance_first_pct,mcst_distance_signal_pct,mcst_distance_second_pct,mcst_slope_first_pct,mcst_slope_signal_pct,mcst_slope_second_pct,rs_rating_120,ret_120d_pct,close_vs_ma120_pct,rsi14,name
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,300545.SZ,2023-03-30,0.58492,bottom_staging_handle_breakout_confirm,21.26,22.2,19.83,21.62,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-11-01,2023-03-14,2023-03-15,2023-03-17,2023-03-22,2023-03-22,2023-03-30,90,20.910786,6.111446,22.4809,3,32,8,1.298572,1.601287,10,2.672718,False,0.973147,1.198902,1.0,0.0,0.0,2.672718,0.671442,0.58235,1.773585,0.691176,1.416,1.293054,2.5617,20.23245,20.460659,0.630422,5.666197,5.666197,-0.505127,1.091027,1.091027,63.0,16.738661,17.099592,63.808871,联得装备
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,300562.SZ,2023-04-06,0.585388,bottom_staging_handle_breakout_confirm,10.87,11.49,10.71,11.34,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-11-09,2023-03-22,2023-03-23,2023-03-31,2023-04-03,2023-04-03,2023-04-06,90,13.985507,6.155703,15.838509,4,41,14,1.625647,1.804146,8,4.481793,True,0.542748,0.707573,1.0,0.6,0.0,4.481793,0.485837,0.579277,0.9375,0.843137,2.1978,2.144814,4.4199,10.996496,10.874675,1.759692,4.278977,4.278977,0.148927,-0.022728,-0.022728,79.0,37.621359,10.802602,58.791363,乐心医疗
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,300667.SZ,2026-01-08,0.652911,bottom_staging_handle_breakout_confirm,17.75,18.58,16.93,18.4,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-08-06,2025-12-17,2025-12-18,2025-12-24,2025-12-25,2025-12-25,2026-01-08,90,10.849272,0.0,11.887199,4,20,9,0.936341,1.451413,12,1.240402,True,0.702688,0.776595,1.0,0.666667,0.0,1.240402,0.532296,0.62027,4.142857,0.746032,1.8307,1.354828,3.3708,16.770427,17.420926,2.203719,5.6201,5.6201,1.418246,1.416195,1.416195,62.0,17.797695,12.982786,66.603399,必创科技
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,300701.SZ,2023-03-22,0.580959,bottom_staging_handle_breakout_confirm,9.96,9.96,9.15,9.92,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-10-26,2023-03-08,2023-03-09,2023-03-14,2023-03-20,2023-03-20,2023-03-22,90,14.422018,6.823547,17.431193,2,20,5,2.629891,1.500166,8,4.918033,False,0.947695,1.795052,0.5,0.0,0.0,4.918033,0.580336,0.646858,1.377778,0.877551,3.0591,1.668983,-0.6012,9.386743,9.545912,2.271894,3.918828,3.918828,0.899101,1.653391,1.653391,71.0,18.518519,13.225852,63.417925,森霸传感
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,300796.SZ,2022-04-12,0.558145,bottom_staging_handle_breakout_confirm,18.89,19.69,17.9,19.66,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2021-11-15,2022-03-28,2022-03-29,2022-04-08,2022-04-15,2022-04-15,2022-04-12,90,11.136487,6.925715,14.429954,3,23,5,2.963444,1.821717,7,6.368715,False,0.971641,1.856647,0.6,0.4,0.0,6.368715,0.60466,0.488612,1.324561,0.858491,0.7265,1.518642,4.0762,18.436539,18.668664,3.273181,5.310162,5.310162,0.473504,1.057363,1.057363,85.0,18.078078,13.020442,62.973983,贝斯美
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,300800.SZ,2023-07-18,0.68762,bottom_staging_handle_breakout_confirm,14.8,14.8,13.67,14.38,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-02-15,2023-06-28,2023-06-29,2023-07-10,,,2023-07-18,90,10.273537,0.0,10.607506,4,32,7,0.302855,1.852142,12,1.755669,True,0.782539,0.847691,0.833333,0.666667,0.0,1.755669,0.583781,0.559081,,,,2.29009,-5.2701,13.594605,14.120708,2.320001,1.836254,1.836254,0.145149,3.333983,3.333983,81.0,20.435511,8.129108,56.817242,力合科技
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,300802.SZ,2023-03-13,0.551861,bottom_staging_handle_breakout_confirm,23.1,23.32,22.17,23.16,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-10-18,2023-02-28,2023-03-01,2023-03-08,2023-03-20,2023-03-20,2023-03-13,90,17.400386,0.0,17.917385,3,35,8,0.440372,2.022681,7,1.849346,True,0.666192,0.920235,0.5,0.5,0.0,1.849346,0.564656,0.739023,2.682927,0.716049,1.262,1.085647,-0.7287,21.939324,22.818609,2.92022,1.496106,1.496106,0.979325,2.784552,2.784552,69.0,9.919317,10.777178,58.589943,矩子科技
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,300823.SZ,2023-06-29,0.607833,bottom_staging_handle_breakout_confirm,20.18,20.69,18.3,20.52,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-01-20,2023-06-07,2023-06-08,2023-06-12,,,2023-06-29,90,10.31502,7.310469,12.200499,4,30,5,1.709177,1.652338,12,5.68306,False,0.93181,1.105841,1.0,0.0,0.0,5.68306,0.674315,0.681928,,,,1.408263,0.7859,18.94437,20.407737,2.088379,0.550103,0.550103,1.33574,0.070019,0.070019,82.0,25.351252,13.45165,57.196009,建科智能
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,300823.SZ,2023-07-26,0.565154,bottom_staging_handle_breakout_confirm,20.74,21.3,20.24,21.28,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-02-15,2023-06-28,2023-06-29,2023-07-06,,,2023-07-26,90,11.711137,10.004815,19.025522,3,30,5,6.547588,1.408263,18,1.383399,False,0.607493,0.97682,1.0,0.5,0.0,1.383399,0.746381,0.450633,,,,1.651734,2.6037,20.407737,20.521143,0.550103,3.697927,3.697927,0.070019,-0.54868,-0.54868,88.0,22.228604,13.610984,61.393925,建科智能
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,300834.SZ,2025-08-06,0.683029,bottom_staging_handle_breakout_confirm,23.1,23.94,22.64,23.78,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-03-07,2025-07-17,2025-07-18,2025-07-31,2025-08-06,2025-08-06,2025-08-06,90,17.802718,9.515022,18.358731,2,44,19,0.471987,1.798963,12,1.545936,False,0.590617,1.190147,0.75,0.5,0.0,1.545936,0.749052,0.575072,3.257143,0.813953,2.6327,2.05936,2.6327,22.628443,22.962628,1.597798,3.559574,3.559574,-3.758041,0.618358,0.618358,68.0,20.10101,11.296588,61.430962,星辉环材
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,300868.SZ,2023-07-17,0.73002,bottom_staging_handle_breakout_confirm,18.46,18.95,18.01,18.83,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-02-16,2023-06-29,2023-06-30,2023-07-10,2023-07-11,2023-07-11,2023-07-17,90,8.730737,5.274287,10.423492,4,26,6,1.556833,1.705296,10,1.054969,False,0.707435,1.019261,0.6,0.4,0.0,1.054969,0.716835,0.535572,2.736842,0.693548,2.2627,1.696581,2.0043,17.647502,17.960705,3.130746,4.839981,4.839981,-0.880881,0.990391,0.990391,81.0,21.093248,9.74899,62.861513,杰美特
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,300890.SZ,2025-10-28,0.486472,bottom_staging_handle_breakout_confirm,34.35,35.78,32.84,35.15,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-06-06,2025-10-17,2025-10-20,2025-10-23,2025-10-28,2025-10-28,2025-10-28,90,13.355875,7.76456,16.213018,3,25,8,2.520507,2.054614,5,4.658952,False,0.71207,1.129085,0.5,0.5,0.0,4.658952,0.507839,0.551091,1.509804,0.633721,2.2099,1.212506,2.2099,33.133784,33.46174,3.730983,5.045345,5.045345,-1.4455,0.813389,0.813389,78.0,43.527971,14.190111,62.236885,翔丰华
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,300970.SZ,2025-07-24,0.56086,bottom_staging_handle_breakout_confirm,15.16,15.51,14.43,15.51,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-02-17,2025-06-27,2025-06-30,2025-07-15,2025-07-17,2025-07-17,2025-07-24,90,18.519734,13.989525,18.97924,4,41,16,0.387704,1.346318,17,0.4851,True,0.608479,0.699499,0.8,0.5,0.0,0.4851,0.683057,0.74418,8.571429,0.8,1.144,1.216906,2.3087,14.164734,14.830679,2.366906,4.580512,4.580512,-0.943292,2.109374,2.109374,78.0,35.222319,15.847852,66.175285,华绿生物
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,300973.SZ,2023-02-22,0.528536,bottom_staging_handle_breakout_confirm,95.09,101.0,92.77,99.0,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-09-23,2023-02-10,2023-02-13,2023-02-21,2023-02-22,2023-02-22,2023-02-22,90,17.005161,11.10059,19.148202,4,17,6,1.831579,1.874066,6,4.279401,True,0.564727,0.843356,0.6,0.6,0.0,4.279401,0.5062,0.652763,1.56927,0.724518,3.8498,1.201697,3.8498,92.78689,93.830787,4.260418,5.50908,5.50908,-0.661269,0.330061,0.330061,90.0,27.725455,13.491763,62.331948,立高食品
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,300991.SZ,2023-02-06,0.611105,bottom_staging_handle_breakout_confirm,14.05,15.17,13.62,15.0,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-08-23,2023-01-04,2023-01-05,2023-01-19,,,2023-02-06,90,15.271061,0.0,18.181047,4,31,5,2.524472,1.514213,16,2.276065,True,0.473124,0.41811,0.777778,0.666667,0.0,2.276065,0.307806,0.536542,,,,1.882967,6.383,13.427567,14.087382,3.741803,6.478263,6.478263,0.506674,2.037328,2.037328,56.0,4.384134,14.631428,63.900268,创益通
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,301028.SZ,2026-01-16,0.484408,bottom_staging_handle_breakout_confirm,15.31,16.31,14.84,16.03,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-08-25,2026-01-07,2026-01-08,2026-01-14,,,2026-01-16,90,15.330499,8.611436,21.298802,3,37,11,5.174956,1.440811,5,5.727763,True,0.739643,0.663097,0.666667,1.0,0.0,5.727763,0.357258,0.837222,,,,1.73838,5.8086,15.027259,15.221332,4.410262,5.312726,5.312726,0.527431,0.967023,0.967023,59.0,15.158046,15.102231,62.567686,鼎熔岩
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,301053.SZ,2023-11-13,0.621495,bottom_staging_handle_breakout_confirm,26.41,27.08,25.83,26.95,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-06-20,2023-11-02,2023-11-03,2023-11-10,2023-11-13,2023-11-13,2023-11-13,90,8.329542,0.0,10.922702,4,47,18,2.393769,1.705531,5,3.832753,False,0.620499,1.068219,1.0,0.75,0.0,3.832753,0.754583,0.640198,1.131313,0.831169,2.8233,1.357894,2.8233,25.409335,25.454462,5.55176,5.875346,5.875346,-1.785815,0.742541,0.742541,89.0,22.056159,7.310307,60.360545,远信工业
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,301061.SZ,2023-06-28,0.617717,bottom_staging_handle_breakout_confirm,37.67,38.12,35.33,37.83,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-01-13,2023-05-31,2023-06-01,2023-06-12,,,2023-06-28,90,15.715778,11.222203,18.317123,4,27,9,2.248047,1.549686,16,2.604019,True,0.603582,0.900939,0.5,0.5,0.0,2.604019,0.509427,0.551166,,,,1.539482,0.1854,34.710328,36.271416,4.435775,4.297003,4.297003,2.460636,0.940934,0.940934,85.0,30.089409,14.036234,62.612651,匠心家居
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,301065.SZ,2025-06-03,0.506438,bottom_staging_handle_breakout_confirm,22.07,23.4,21.5,22.99,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2024-12-23,2025-05-12,2025-05-13,2025-05-29,,,2025-06-03,90,17.080528,14.883771,20.657151,3,27,9,3.05484,1.386179,13,4.186047,False,0.913169,1.145505,0.636364,0.545455,0.0,4.186047,0.524424,0.709533,,,,1.163605,3.9801,22.019464,22.201509,1.728182,3.551519,3.551519,1.167318,1.021168,1.021168,66.0,5.993545,12.965571,57.397334,本立科技
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,301087.SZ,2025-12-11,0.522523,bottom_staging_handle_breakout_confirm,45.68,47.37,43.2,45.47,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-07-22,2025-12-02,2025-12-03,2025-12-08,2025-12-09,2025-12-09,2025-12-11,90,16.348687,14.730487,19.714749,3,35,15,2.893082,1.804906,5,4.143519,True,0.856137,0.636227,0.5,0.5,0.0,4.143519,0.75686,0.508517,0.553073,0.683673,0.9365,2.433938,-1.1951,43.577099,44.320042,3.242301,2.594667,2.594667,-1.323711,1.604071,1.604071,82.0,38.797314,14.456884,60.892749,可孚医疗
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,301118.SZ,2025-08-07,0.579644,bottom_staging_handle_breakout_confirm,23.93,24.65,22.98,24.45,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-03-11,2025-07-21,2025-07-22,2025-08-04,2025-08-05,2025-08-05,2025-08-07,90,21.62781,16.555394,23.803081,3,41,15,1.788465,1.561339,11,3.524804,False,1.173603,1.531877,0.875,0.875,0.0,3.524804,0.630193,0.670415,0.950617,1.0,1.2793,1.261217,2.2157,23.095677,23.478963,3.006289,4.135776,4.135776,-7.360964,0.752667,0.752667,74.0,26.618332,12.942155,60.918179,恒光股份
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,301168.SZ,2025-11-10,0.554574,bottom_staging_handle_breakout_confirm,45.07,46.28,43.2,45.45,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-06-12,2025-10-23,2025-10-24,2025-11-03,,,2025-11-10,90,23.707875,17.658726,24.917402,2,33,12,0.977728,1.290815,10,0.648148,False,0.821529,1.102706,0.4,0.4,0.0,0.648148,0.680822,0.791263,,,,1.563543,0.309,42.492421,42.526137,2.32413,6.87545,6.87545,0.205589,1.018062,1.018062,83.0,47.134995,16.8741,64.972356,通灵股份
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,301180.SZ,2026-01-16,0.616264,bottom_staging_handle_breakout_confirm,18.0,18.89,17.26,18.58,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-08-20,2025-12-31,2026-01-05,2026-01-14,2026-01-15,2026-01-15,2026-01-16,90,15.619924,4.956243,18.164591,4,29,15,2.20089,1.481541,8,1.158749,False,0.741236,1.167955,0.666667,0.833333,0.0,1.158749,0.451598,0.841282,3.3,0.828125,1.6449,1.775894,3.683,16.722821,17.383536,4.408222,6.882743,6.882743,-1.22578,2.174466,2.174466,70.0,25.795531,15.437784,64.541855,万祥科技
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,301290.SZ,2025-07-21,0.550138,bottom_staging_handle_breakout_confirm,26.32,26.75,25.22,26.71,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-02-24,2025-07-04,2025-07-07,2025-07-15,2025-07-16,2025-07-16,2025-07-21,90,14.357358,3.304386,15.080774,3,29,14,0.632592,1.308197,9,2.815226,False,1.165855,1.6715,0.4,0.4,0.0,2.815226,0.780455,0.624072,1.380282,0.878049,2.3438,1.094203,1.4818,25.625269,25.428195,1.189181,5.04088,5.04088,-2.228917,0.899374,0.899374,58.0,18.029165,10.3605,63.45463,东星医疗
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,301386.SZ,2025-08-08,0.580669,bottom_staging_handle_breakout_confirm,23.63,24.3,22.73,24.11,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-03-20,2025-07-30,2025-07-31,2025-08-04,2025-08-05,2025-08-05,2025-08-08,90,15.836533,7.394322,17.195393,3,34,12,1.173084,1.505355,5,2.067752,False,1.079638,2.137938,0.0,0.0,0.0,2.067752,0.736671,0.458169,1.87234,0.861111,0.9837,1.876732,2.4214,23.097467,23.125423,0.443914,4.257554,4.257554,0.693391,-0.055411,-0.055411,64.0,18.476658,12.124759,66.917324,未来电器
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,301559.SZ,2025-08-26,0.531994,bottom_staging_handle_breakout_confirm,17.77,19.19,17.57,18.76,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-04-07,2025-08-14,2025-08-15,2025-08-25,,,2025-08-26,90,15.512058,13.61017,17.50952,3,41,7,1.729223,1.419877,6,0.11383,False,0.874371,0.787386,0.4,0.4,0.0,0.11383,0.51043,0.889191,,,,2.210704,5.157,17.199945,17.729532,2.267771,5.812157,5.812157,0.691416,1.789154,1.789154,66.0,23.097113,15.001481,66.768323,中集环科
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600007.SH,2023-07-24,0.655959,bottom_staging_handle_breakout_confirm,19.58,19.64,18.75,19.53,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-02-20,2023-07-03,2023-07-04,2023-07-17,2023-07-18,2023-07-18,2023-07-24,90,10.458652,5.86726,11.825342,4,33,17,1.237286,1.889715,13,2.986667,True,0.677356,0.893291,0.625,0.625,0.0,2.986667,0.774149,0.360514,0.982143,0.886364,2.0624,1.118284,0.2052,18.913602,18.963567,2.095835,2.986955,2.986955,-0.309835,1.057184,1.057184,78.0,12.629758,7.80228,62.9022,中国国贸
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600008.SH,2023-02-21,0.560483,bottom_staging_handle_breakout_confirm,2.93,2.95,2.88,2.94,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-09-19,2023-02-06,2023-02-07,2023-02-20,2023-02-21,2023-02-21,2023-02-21,90,8.249347,8.619394,9.742441,2,22,7,1.37931,1.777841,9,2.083333,False,0.884106,1.538178,0.75,0.625,0.0,2.083333,0.812111,0.623481,1.0,0.666667,0.6849,1.024513,0.6849,2.894633,2.919349,1.567269,0.707367,0.707367,0.7735,0.352876,0.352876,58.0,3.157895,4.249158,58.145054,首创环保
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600015.SH,2024-01-05,0.633944,bottom_staging_handle_breakout_confirm,5.8,5.98,5.68,5.9,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-07-28,2023-12-08,2023-12-11,2023-12-18,2024-01-05,2024-01-05,2024-01-05,90,3.97482,0.513779,4.856115,4,16,5,0.847604,1.855604,17,2.640845,False,0.967175,1.113631,0.75,0.25,0.0,2.640845,0.759415,0.359748,1.466667,0.6,1.7241,1.635081,1.7241,5.73802,5.761248,1.602985,2.408362,2.408362,1.046334,-0.328134,-0.328134,84.0,9.461967,4.197327,62.832622,华夏银行
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600017.SH,2024-05-06,0.547642,bottom_staging_handle_breakout_confirm,2.84,2.89,2.78,2.87,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-11-30,2024-04-16,2024-04-17,2024-04-26,2024-04-29,2024-04-29,2024-05-06,90,5.655431,0.0,7.490637,3,21,10,1.736973,1.414262,9,3.23741,True,0.810904,0.671112,0.833333,0.666667,0.0,3.23741,0.745031,0.729656,0.555556,0.8,0.7117,1.050932,1.773,2.805149,2.833296,2.311857,1.29546,1.29546,0.699287,0.428549,0.428549,73.0,1.056338,3.336534,59.19348,日照港
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600017.SH,2024-12-02,0.547819,bottom_staging_handle_breakout_confirm,3.26,3.35,3.11,3.32,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2024-07-04,2024-11-15,2024-11-18,2024-11-27,2024-11-28,2024-11-28,2024-12-02,90,18.503197,16.511057,20.722076,2,16,5,1.872421,1.647778,9,3.215434,False,1.020317,1.240848,0.666667,0.5,0.0,3.215434,0.583959,0.548426,1.5,0.666667,1.2422,1.210887,1.8405,3.137338,3.214691,2.31603,3.275879,3.275879,1.590926,1.120433,1.120433,49.0,19.855596,15.783661,64.242392,日照港
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600018.SH,2024-08-19,0.53257,bottom_staging_handle_breakout_confirm,6.27,6.37,5.94,6.37,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2024-03-20,2024-07-31,2024-08-01,2024-08-06,2024-08-15,2024-08-15,2024-08-19,90,10.818232,12.438424,13.490756,3,14,5,2.411629,1.392153,11,4.377104,False,1.237874,1.296939,0.5,0.5,0.0,4.377104,0.688596,0.612719,1.038462,0.944444,2.4752,1.005206,1.5949,6.075163,6.130367,2.054874,3.90895,3.90895,1.050582,0.523912,0.523912,91.0,14.568345,11.300398,68.22672,上港集团
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600020.SH,2024-10-28,0.502651,bottom_staging_handle_breakout_confirm,4.01,4.15,3.93,4.14,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2024-05-27,2024-10-09,2024-10-10,2024-10-16,2024-11-05,2024-11-05,2024-10-28,90,12.314286,6.686534,16.285714,3,23,7,3.535996,1.456363,11,3.562341,False,0.960074,1.027078,0.666667,0.666667,0.0,3.562341,0.369879,0.867524,1.285714,0.8,1.7327,1.028256,3.2419,3.960088,4.049316,2.775492,2.239477,2.239477,4.284059,0.826914,0.826914,53.0,10.695187,10.179641,58.363985,中原高速
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600030.SH,2023-01-13,0.572066,bottom_staging_handle_breakout_confirm,20.46,20.75,20.19,20.75,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-08-23,2023-01-04,2023-01-05,2023-01-11,2023-01-13,2023-01-13,2023-01-13,90,14.373693,2.463441,15.486751,3,21,8,0.973176,1.44185,5,1.238237,False,0.800699,1.13043,0.333333,0.333333,0.0,1.238237,0.778478,0.763561,2.24,1.0,1.4174,1.567342,1.4174,20.179432,20.176349,1.291257,2.843187,2.843187,-0.718592,0.101227,0.101227,71.0,3.853854,7.828617,62.197154,中信证券
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600033.SH,2024-07-04,0.516564,bottom_staging_handle_breakout_confirm,3.48,3.52,3.36,3.5,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2024-01-18,2024-06-06,2024-06-07,2024-06-24,2024-06-25,2024-06-25,2024-07-04,90,9.720885,9.274367,11.966635,3,27,14,2.046784,2.038955,17,3.869048,False,0.767844,0.940979,0.666667,0.333333,0.0,3.869048,0.728822,0.517735,0.615385,0.6,1.1765,1.03514,0.5747,3.405734,3.418298,2.474249,2.390141,2.390141,0.257594,0.20416,0.20416,92.0,10.410095,5.403167,58.336084,福建高速
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600036.SH,2024-04-15,0.592682,bottom_staging_handle_breakout_confirm,32.1,33.0,32.03,32.83,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-11-10,2024-03-25,2024-03-26,2024-04-08,2024-04-10,2024-04-10,2024-04-15,90,16.161983,5.156407,17.779636,1,22,12,1.392583,2.071621,11,1.155167,False,0.7844,1.074861,0.833333,0.5,0.0,1.155167,0.798456,0.461585,1.243243,0.612245,0.5571,1.317894,2.2105,31.657037,32.001081,2.346911,2.590286,2.590286,-0.903903,0.544852,0.544852,80.0,0.95326,8.385606,61.361872,招商银行
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600039.SH,2023-04-17,0.511543,bottom_staging_handle_breakout_confirm,14.77,15.33,13.58,15.17,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-11-17,2023-03-30,2023-03-31,2023-04-04,,,2023-04-17,90,22.835377,15.520149,28.205128,2,28,10,4.371502,1.915576,9,1.620029,False,1.469282,3.274455,0.0,0.0,0.0,1.620029,0.496398,0.834838,,,,1.251279,2.7778,13.314646,13.771338,3.645264,10.156325,10.156325,0.709434,1.881892,1.881892,86.0,38.665448,25.642742,84.419057,四川路桥
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600057.SH,2025-07-04,0.490636,bottom_staging_handle_breakout_confirm,7.13,7.26,6.75,7.21,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-01-22,2025-06-11,2025-06-12,2025-06-17,2025-06-20,2025-06-20,2025-07-04,90,18.027211,13.146623,21.598639,2,26,10,3.025937,2.084005,15,5.925926,False,1.009481,1.583679,0.5,0.5,0.0,5.925926,0.579202,0.594144,0.65,0.894737,2.3358,1.118104,1.264,6.896231,6.984613,3.67982,3.226906,3.226906,0.700009,0.872094,0.872094,62.0,15.175719,13.468852,65.136496,厦门象屿
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600076.SH,2025-08-21,0.586019,bottom_staging_handle_breakout_confirm,2.93,2.96,2.42,2.77,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-03-25,2025-08-04,2025-08-05,2025-08-07,,,2025-08-21,90,23.451777,17.160534,25.380711,3,29,6,1.5625,1.740132,11,2.066116,False,0.959255,0.916667,1.0,1.0,0.0,2.066116,0.821138,0.633657,,,,2.173353,-5.4608,2.430093,2.680938,1.642193,3.322034,3.322034,-0.200345,9.30759,9.30759,51.0,11.24498,21.278459,63.10812,康欣新材
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600098.SH,2023-04-14,0.595146,bottom_staging_handle_breakout_confirm,6.1,6.29,5.96,6.26,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-11-21,2023-04-03,2023-04-04,2023-04-11,2023-04-14,2023-04-14,2023-04-14,90,8.303249,3.65514,9.205776,2,20,6,0.833333,1.391911,6,1.510067,False,1.533875,1.313339,0.666667,0.666667,0.0,1.510067,0.820256,0.697032,3.333333,0.857143,2.623,1.796327,2.623,5.974521,6.007508,1.263349,4.202944,4.202944,-0.104112,0.652778,0.652778,61.0,11.985689,8.877455,67.717228,广州发展
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600105.SH,2025-05-07,0.545884,bottom_staging_handle_breakout_confirm,7.1,7.45,6.21,7.24,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2024-12-06,2025-04-22,2025-04-23,2025-04-28,,,2025-05-07,90,23.839071,1.543247,26.501201,2,39,12,2.149669,1.729628,6,1.771337,True,0.675193,0.741128,1.0,0.5,0.0,1.771337,0.531929,0.612711,,,,2.497825,4.1727,6.158796,6.038475,2.61746,19.897828,19.897828,-0.899772,0.112318,0.112318,92.0,43.936382,28.720646,70.014928,永鼎股份
