strategy_id,strategy_name,sample_tag,symbol,name,signal_date,entry_date,exit_date,score,return_pct,hold_days,entry_type,exit_reason
cup_v1_legacy_mcst,杯柄 V1 旧版复原+MCST,best_return,603301.SH,振德医疗,2025-09-10,2025-09-11,2025-10-16,0.783211,129.30390492359933,20.0,legacy_confirmed_cup,max_hold
cup_v1_legacy_mcst,杯柄 V1 旧版复原+MCST,worst_return,002589.SZ,瑞康医药,2025-12-08,2025-12-09,2025-12-10,0.673968,-13.092550790067714,2.0,legacy_confirmed_cup,gap_stop
cup_v1_legacy_mcst,杯柄 V1 旧版复原+MCST,highest_score,002986.SZ,宇新股份,2023-03-15,2023-03-16,2023-03-24,0.896167,-0.9057971014492794,7.0,legacy_confirmed_cup,trend_exit_ma10
cup_v1_legacy_mcst,杯柄 V1 旧版复原+MCST,median_score,002224.SZ,三力士,2023-11-24,2023-11-27,2023-11-29,0.698142,-7.9999999999999964,3.0,legacy_confirmed_cup,stop_loss
cup_v1_legacy_mcst,杯柄 V1 旧版复原+MCST,long_hold,002104.SZ,恒宝股份,2025-06-05,2025-06-06,2025-07-03,0.725431,86.3551401869159,20.0,legacy_confirmed_cup,max_hold
