date,active_trades,portfolio_return,equity,drawdown
2025-01-17,3,0.011727363059518714,1.0117273630595187,0.0
2025-01-20,6,-0.009156551137411114,1.002463429722546,-0.009156551137411095
2025-01-21,7,0.00010172740059829646,1.0025654077214468,-0.009055755208958405
2025-01-22,9,-7.008479021733096e-05,1.0024951431351674,-0.009125205328471608
2025-01-23,9,-0.013006658135280002,0.9894560315261297,-0.022013175037630006
2025-01-24,8,0.014991772167349815,1.0042897309203795,-0.007351419375124291
2025-01-27,9,-0.01716427502253644,0.987051825776553,-0.02438951261370015
2025-02-05,10,-0.033610983222154264,0.9538760434209805,-0.05718074033659881
2025-02-06,9,0.041669659324997076,0.9936237331886089,-0.017893782981379003
2025-02-07,11,-0.0023618011385087216,0.9912769915243147,-0.020213322562870117
2025-02-10,14,0.0062072503407819635,0.9974300959677633,-0.014131541375454804
2025-02-11,16,0.0063030725054933415,1.0037169701818094,-0.007917540999865302
2025-02-12,19,0.015201119928574447,1.0189745922198885,0.0
2025-02-13,20,-0.019398958570306872,0.9992075463212196,-0.019398958570306823
2025-02-14,23,0.007958749950694208,1.0071599893312368,-0.011594600080177653
2025-02-17,25,0.007723344083511115,1.0149386324759875,-0.00396080508259633
2025-02-18,22,-0.01596861894947141,0.9987314641968807,-0.019866175444970713
2025-02-19,22,0.032231538683565604,1.0309221160196367,0.0
2025-02-20,24,0.014227647240990798,1.0455897122192999,0.0
2025-02-21,27,0.026040591744003933,1.0728174870469331,0.0
2025-02-24,29,-0.011488958403787573,1.060491931563395,-0.011488958403787608
2025-02-25,31,0.007035711708396875,1.0679532470629558,-0.004534079694549664
2025-02-26,33,0.0057686904718549795,1.0741139387836744,0.0
2025-02-27,30,-0.010755025915753554,1.062561815535584,-0.010755025915753391
2025-02-28,32,-0.027520678086544313,1.033319393863175,-0.03797971839625791
2025-03-03,25,0.003411794218538762,1.0368448669970614,-0.03469750316136533
2025-03-04,21,0.011110691975667011,1.048364930940817,-0.02397232445564912
2025-03-05,22,0.004569442159127564,1.0531553738544088,-0.0195124224465415
2025-03-06,24,0.003583672306123789,1.0569295376017362,-0.01599867626836482
2025-03-07,26,0.012449310341099704,1.0700875814240152,-0.003748538413176794
2025-03-10,28,-0.00022931639670730513,1.0698421927956818,-0.003976995208562317
2025-03-11,32,0.004869005371051685,1.0750512601785815,0.0
2025-03-12,35,1.425605866940722e-05,1.0750665861724191,0.0
2025-03-13,35,-0.008869336638437078,1.0655314587109206,-0.008869336638437142
2025-03-14,31,0.006520150263415935,1.0724788839321127,-0.002407015782640465
2025-03-17,29,-0.0025193400884675286,1.0697769448857875,-0.004920291779753394
2025-03-18,32,0.001648053878033115,1.0715399949284368,-0.003280346807669088
2025-03-19,32,-0.006042035944168321,1.0650657117634652,-0.009302562778516155
2025-03-20,30,-0.0033678512455176538,1.0614787288795444,-0.012639084376393717
2025-03-21,29,-0.006938788264249008,1.054113352732845,-0.019490172710300957
2025-03-24,23,-0.015249318364856873,1.0380388426243752,-0.03444227922651244
2025-03-25,21,-0.004731527398357608,1.0331273333999385,-0.039010842037047966
2025-03-26,18,-0.007961408503790322,1.0249021846623099,-0.046661669291304664
2025-03-27,17,-0.0026470950583527783,1.0221891711539952,-0.04918524647546196
2025-03-28,18,-0.024419639309929117,0.9972276802878993,-0.07240379980709033
2025-03-31,15,-0.0068600324629768915,0.9903866660281453,-0.07876713985294759
2025-04-01,16,0.02000489963365335,1.0101992518805467,-0.06033796894648258
2025-04-02,18,-0.0005236728006173684,1.009670238009133,-0.06083004439391804
2025-04-03,18,0.003452021820575826,1.0131556417023264,-0.0575880092139367
2025-04-07,19,-0.04458511482434818,0.967983981082092,-0.0996055560349759
2025-04-08,8,0.035755388333753496,1.0025946242265351,-0.0674116030374522
2025-04-09,9,0.006752171842763456,1.0093643154179435,-0.06111460592259388
2025-04-10,10,0.0010055298284843196,1.0103792613449039,-0.06017052865332073
2025-04-11,13,-0.026015028253406403,0.9840942163143603,-0.08462021890378857
2025-04-14,14,0.0040216234721025855,0.9880518727134506,-0.0809389060902439
2025-04-15,16,0.0008490763210894231,0.9888908041625796,-0.08015855307777064
2025-04-16,18,7.705434557335621e-05,0.9889670024963377,-0.08008767529704686
2025-04-17,18,0.009390542703471708,0.998253939365604,-0.07144919932847382
2025-04-18,21,-0.013074526161098271,0.985202242119949,-0.08358956106376247
2025-04-21,22,0.016505343846448917,1.0014633438844311,-0.06846389166464473
2025-04-22,23,0.021017975879488365,1.0225120762903859,-0.048884888208779786
2025-04-23,24,-0.01799840520157353,1.0041084896178092,-0.0660034433841381
2025-04-24,25,0.006430635897087838,1.010565545715716,-0.05999725159940772
2025-04-25,25,-0.007276033581457195,1.003212636868825,-0.06683674316343247
2025-04-28,26,-0.016630811638886907,0.9865283964713085,-0.0823560055162117
2025-04-29,25,0.007793401247744831,0.9942168081073036,-0.07520443766461626
2025-04-30,18,-0.015686214652336272,0.9786213098443719,-0.0897109793649371
2025-05-06,22,0.01877222693971806,0.9969922111608147,-0.07262282728884184
2025-05-07,21,0.008430284761075737,1.005397139405475,-0.06480477364196535
2025-05-08,23,-0.00032352256262931876,1.0050718707464743,-0.06510733039815553
2025-05-09,26,0.006519721999911858,1.0116246599336727,-0.059012090092596
2025-05-12,27,-0.0003713970544160639,1.0112489455147986,-0.059361570230576866
2025-05-13,28,0.006101697605780415,1.0174192807844942,-0.05362207897574767
2025-05-14,28,-0.0003198396191459174,1.0170938697892162,-0.05392476812957636
2025-05-15,30,0.005037636308255104,1.0222176187965701,-0.04915878519116501
2025-05-16,29,0.013901915604603245,1.0364284018626184,-0.035940270869514235
2025-05-19,29,-0.0032083312202837483,1.0331031962633337,-0.03903329379670195
2025-05-20,30,0.010186863131064646,1.0436272771239337,-0.029244057487099018
2025-05-21,32,-0.0037260557318289124,1.039738663726113,-0.032861148230906134
2025-05-22,33,-0.0035817535410038602,1.0360145760855934,-0.03632520123787242
2025-05-23,33,-0.002988516681563262,1.032918429242619,-0.039205159449575144
2025-05-26,33,-0.006091401971362403,1.026626507886474,-0.04505774703537879
2025-05-27,29,0.007471777120252021,1.0342972323391444,-0.03792263135851581
2025-05-28,26,-0.006775844626380397,1.027288994995319,-0.04444151812698749
2025-05-29,28,0.016754203672707184,1.044500404048201,-0.028431896700504278
2025-05-30,28,2.7092737431645896e-05,1.0445287024233953,-0.028405574260984556
2025-06-03,29,0.009645714176498713,1.0546039277361205,-0.019033852134826557
2025-06-04,31,0.017359612967020644,1.0729114437551193,-0.002004659474138082
2025-06-05,34,-0.010152242187243466,1.0620189869326524,-0.012136549872897029
2025-06-06,34,0.004749789102292616,1.0670633531432128,-0.0074444068229303495
2025-06-09,36,0.01059144747592451,1.078365098601513,0.0
2025-06-10,38,0.008893492735646243,1.0879555307723001,0.0
2025-06-11,37,-0.00010432889466250963,1.0878420255743326,-0.00010432889466260864
2025-06-12,36,0.0013829846293446574,1.0893464943748572,0.0
2025-06-13,35,-0.012551630676947848,1.075673419498236,-0.012551630676947978
2025-06-16,34,0.004335602395912372,1.080337111753032,-0.008270447161070948
2025-06-17,29,-0.005056786070319468,1.07487407809507,-0.013285411349391096
2025-06-18,30,-0.008175508930369694,1.066086435470581,-0.021352305280630146
2025-06-19,28,-0.014731240524868782,1.050381659769364,-0.03576899986064941
2025-06-20,25,-0.010425404090436232,1.0394310065170853,-0.04582149767362764
2025-06-23,24,0.0019031514183801325,1.0414092011114464,-0.044005551503537466
2025-06-24,21,0.011165244518005083,1.053036789485156,-0.033331639728219065
2025-06-25,23,0.005679875925456138,1.0590179077943724,-0.02784108338081115
2025-06-26,25,-0.0068163621765425205,1.0517992581834017,-0.034467670649642734
2025-06-27,26,-0.007436826230848377,1.0439772098705564,-0.041648166803287756
2025-06-30,27,-0.0018025139128112601,1.0420954264251068,-0.04337560931599305
2025-07-01,25,0.00888066357518539,1.0513499253204275,-0.03488014993451172
2025-07-02,27,-0.0113219543795821,1.0394465894289726,-0.04580719284778223
2025-07-03,28,0.007313011162325653,1.047048073940108,-0.0388291701980672
2025-07-04,29,-0.009881740763153027,1.036701416306873,-0.048327211167274675
2025-07-07,30,0.0071100622380080155,1.044072427899046,-0.0415607584084553
2025-07-08,29,0.01461407698328464,1.0593305827364876,-0.02755405354803553
2025-07-09,30,0.005289123411012386,1.0649335129216406,-0.02241066692671223
2025-07-10,33,0.0021260564476435844,1.0671976216830994,-0.02033225682198425
2025-07-11,34,-0.0018031197955803468,1.0652733365256464,-0.02209871512280004
2025-07-14,34,0.009941398939818916,1.075863643744,-0.012377008326074135
2025-07-15,36,-0.0038608551711860895,1.0717098900315598,-0.016190077660660718
2025-07-16,38,0.0049540229773381746,1.0770191654518166,-0.011316260700058423
2025-07-17,34,0.01040146198601899,1.0882217393594777,-0.0010325043695348368
2025-07-18,35,-0.0009613506088118015,1.0871755767278224,-0.0019928623796422462
2025-07-21,35,0.004376988385150989,1.09193413159978,0.0
2025-07-22,34,0.005848635364618264,1.0983204561776883,0.0
2025-07-23,35,0.0018860868898941722,1.1003919839909877,0.0
2025-07-24,35,0.017534353163397638,1.1196866456564574,0.0
2025-07-25,36,0.00034736007171191755,1.1200755800899875,0.0
2025-07-28,38,0.007317903726460404,1.1282721853514452,0.0
2025-07-29,39,0.00026139507243712513,1.128567110141064,0.0
2025-07-30,39,-0.00217555509836969,1.1261118502107443,-0.0021755550983695304
2025-07-31,38,-0.01630396411163046,1.1077517630192266,-0.01844404903775332
2025-08-01,32,0.00025133784254367103,1.108030182957418,-0.01819734688270247
2025-08-04,24,0.011053482833884706,1.1202777755641637,-0.007345008110207996
2025-08-05,24,0.00730273097825435,1.128458862780026,-9.591575021561383e-05
2025-08-06,27,0.007360154009458212,1.136764493803425,0.0
2025-08-07,28,-0.008713040499723086,1.1268598187302685,-0.00871304049972299
2025-08-08,29,-0.0037330170178418577,1.1226532318502263,-0.0124135315891023
2025-08-11,30,0.00898043134369912,1.1327351421216392,-0.0035445791135718663
2025-08-12,30,-0.000881879255399302,1.1317362064979404,-0.0044233324781817185
2025-08-13,29,0.007642691541837223,1.1403857172309333,0.0
2025-08-14,30,-0.02185407833659684,1.1154636384326324,-0.021854078336596694
