strategy_id,strategy_name,symbol,name,signal_date,score,entry_type,signal_open,signal_high,signal_low,signal_close,eligible_execution,ret_1d_pct,vol_ratio_20,box_quality_60,handle_quality_10,alpha_vs_hs300_10d_pct,diag_highwin_shared_cls_prob,diag_highwin_shared_reg_score,branch_trend_lgbm_cls_prob,branch_trend_lgbm_reg_score
both_highwin_highwin_exec,双入口高胜率执行,300328.SZ,宜安科技,2025-07-03,0.211941,box,65.897124,71.374578,55.780602,70.703869,True,9.334486,2.15815,0.307363,0.189815,11.435241,0.211941,0.097113,,
both_highwin_highwin_exec,双入口高胜率执行,688215.SH,瑞晟智能,2025-07-03,0.211941,box,51.47528,54.779214,44.352,54.462036,True,5.10074,1.353314,0.247276,0.20139,14.693073,0.211941,0.095824,,
both_highwin_highwin_exec,双入口高胜率执行,600176.SH,中国巨石,2025-07-04,0.214343,box,84.664797,86.64526,77.450253,85.513566,True,1.426174,1.574565,0.722211,0.148469,5.10125,0.214343,0.114012,,
both_highwin_highwin_exec,双入口高胜率执行,603590.SH,康辰药业,2025-07-04,0.21183,box,36.410255,37.585481,31.741994,37.541954,True,3.697024,1.3277,0.333265,0.146558,13.108773,0.21183,0.097089,,
both_highwin_highwin_exec,双入口高胜率执行,688192.SH,迪哲医药-U,2025-07-04,0.21183,box,64.58,66.5,58.01,65.8,True,1.920694,1.310873,0.313317,0.188246,4.61067,0.21183,0.099614,,
both_highwin_highwin_exec,双入口高胜率执行,000803.SZ,山高环能,2025-07-07,0.214276,box,12.043655,13.083254,10.945211,12.926334,True,7.154472,1.881453,0.366179,0.111286,10.644524,0.214276,0.104199,,
both_highwin_highwin_exec,双入口高胜率执行,002958.SZ,青农商行,2025-07-07,0.212375,box,4.427909,4.580192,4.135058,4.533336,True,2.65252,1.693466,0.481276,0.271902,1.532064,0.212375,0.101102,,
both_highwin_highwin_exec,双入口高胜率执行,300960.SZ,通业科技,2025-07-07,0.211941,box,39.142591,41.037851,29.775937,40.333002,True,3.082466,1.129131,0.254071,0.148458,26.876998,0.211941,0.093763,,
both_highwin_highwin_exec,双入口高胜率执行,300602.SZ,飞荣达,2025-07-08,0.214276,box,101.032063,109.212216,86.250384,108.111962,True,7.058266,2.565356,0.486934,0.103399,9.851758,0.214276,0.103522,,
both_highwin_highwin_exec,双入口高胜率执行,600063.SH,皖维高新,2025-07-08,0.214276,box,17.377559,18.107708,16.136305,17.925171,True,6.277056,3.660572,0.666208,0.250432,5.256953,0.214276,0.111478,,
both_highwin_highwin_exec,双入口高胜率执行,000506.SZ,招金黄金,2025-07-08,0.211941,box,12.171261,12.850136,10.437705,12.656172,True,6.097561,1.20843,0.243007,0.16824,13.324308,0.211941,0.095676,,
both_highwin_highwin_exec,双入口高胜率执行,002245.SZ,蔚蓝锂芯,2025-07-09,0.211763,box,95.534234,97.699117,79.961036,96.023078,True,0.806452,1.304028,0.557381,0.091401,8.857863,0.211763,0.098854,,
both_highwin_highwin_exec,双入口高胜率执行,002370.SZ,亚太药业,2025-07-09,0.211763,box,14.224558,14.648118,12.530318,14.365745,True,0.992556,1.501011,0.374347,0.345501,5.753243,0.211763,0.095644,,
both_highwin_highwin_exec,双入口高胜率执行,002718.SZ,友邦吊顶,2025-07-09,0.211763,box,42.842311,44.492173,38.244336,43.788953,True,2.793651,1.708527,0.530583,0.337078,2.593159,0.211763,0.09522,,
both_highwin_highwin_exec,双入口高胜率执行,300977.SZ,深圳瑞捷,2025-07-10,0.214276,box,67.234739,71.728851,58.671157,70.313382,True,3.435711,3.310777,0.474729,0.135208,10.764869,0.214276,0.105559,,
both_highwin_highwin_exec,双入口高胜率执行,002857.SZ,三晖电气,2025-07-10,0.21183,box,32.739352,35.014737,29.252611,34.540016,True,5.027377,2.177659,0.393452,0.250996,8.560758,0.21183,0.095548,,
both_highwin_highwin_exec,双入口高胜率执行,301509.SZ,金凯生科,2025-07-10,0.21183,box,54.258649,56.99884,48.634802,56.138047,True,2.757353,1.695904,0.313513,0.319419,11.60137,0.21183,0.094356,,
both_highwin_highwin_exec,双入口高胜率执行,688051.SH,佳华科技,2025-07-11,0.214276,box,24.944547,26.119838,23.242401,26.028652,True,4.261364,2.068147,0.631982,0.367904,1.761936,0.214276,0.107572,,
both_highwin_highwin_exec,双入口高胜率执行,002830.SZ,名雕股份,2025-07-11,0.212375,box,35.038309,36.444305,30.954226,36.176496,True,3.578275,1.686092,0.457437,0.349498,6.128029,0.212375,0.11007,,
both_highwin_highwin_exec,双入口高胜率执行,300395.SZ,菲利华,2025-07-11,0.211941,box,378.995824,400.714783,307.830037,393.257941,True,3.763133,1.7638,0.427778,0.06,10.324455,0.211941,0.099073,,
both_highwin_highwin_exec,双入口高胜率执行,002773.SZ,康弘药业,2025-07-14,0.214363,box,63.67185,67.111861,56.580786,66.900817,True,3.934426,1.201748,0.443003,0.327438,7.3507,0.214363,0.109816,,
both_highwin_highwin_exec,双入口高胜率执行,688488.SH,艾迪药业,2025-07-14,0.214363,box,14.595051,15.346856,12.790717,15.186471,True,4.052198,1.170287,0.222704,0.279548,7.31344,0.214363,0.101344,,
both_highwin_highwin_exec,双入口高胜率执行,000757.SZ,浩物股份,2025-07-14,0.214276,box,4.76,4.98,4.22,4.95,True,4.43038,1.259323,0.525577,0.30431,7.198681,0.214276,0.111527,,
both_highwin_highwin_exec,双入口高胜率执行,688266.SH,泽璟制药-U,2025-07-15,0.214363,box,125.28,129.97,102.47,129.7,True,2.928339,1.071615,0.313934,0.181599,10.116583,0.214363,0.093061,,
both_highwin_highwin_exec,双入口高胜率执行,002916.SZ,深南电路,2025-07-15,0.211941,box,293.158427,311.955472,226.885283,311.224345,True,6.436522,1.211422,0.24853,0.06,16.958342,0.211941,0.095551,,
both_highwin_highwin_exec,双入口高胜率执行,688117.SH,圣诺生物,2025-07-15,0.211941,box,75.147294,77.502567,60.150044,77.24087,True,2.92382,1.116478,0.248364,0.106203,7.070429,0.211941,0.081639,,
both_highwin_highwin_exec,双入口高胜率执行,000586.SZ,汇源通信,2025-07-16,0.211763,box,11.23,11.33,10.12,11.25,True,0.356824,1.057502,0.554364,0.407283,0.015416,0.211763,0.094769,,
both_highwin_highwin_exec,双入口高胜率执行,001238.SZ,浙江正特,2025-07-16,0.211763,box,40.029205,40.573546,36.813563,40.210652,True,1.269358,1.221653,0.421019,0.530104,-0.212532,0.211763,0.099365,,
both_highwin_highwin_exec,双入口高胜率执行,002248.SZ,华东数控,2025-07-16,0.211763,box,18.36952,18.450265,16.108656,18.36952,True,0.110011,1.282397,0.518695,0.397184,1.447157,0.211763,0.097695,,
both_highwin_highwin_exec,双入口高胜率执行,688618.SH,三旺通信,2025-07-17,0.212375,box,58.634018,60.50265,48.940164,59.819004,True,2.779953,1.516234,0.380201,0.147088,6.395216,0.212375,0.103249,,
both_highwin_highwin_exec,双入口高胜率执行,002317.SZ,众生药业,2025-07-17,0.211941,box,189.627372,205.401077,165.852511,202.42922,True,7.009063,1.568331,0.227319,0.180688,9.849981,0.211941,0.08779,,
both_highwin_highwin_exec,双入口高胜率执行,301080.SZ,百普赛斯,2025-07-17,0.211941,box,114.036301,117.536825,83.324071,117.08804,True,3.429138,1.076223,0.243387,0.263743,-0.810649,0.211941,0.085234,,
both_highwin_highwin_exec,双入口高胜率执行,688359.SH,三孚新科,2025-07-18,0.211941,box,58.056956,60.929671,48.273656,60.718737,True,4.584775,1.154128,0.33868,0.193624,6.029269,0.211941,0.102409,,
both_highwin_highwin_exec,双入口高胜率执行,688553.SH,汇宇制药-W,2025-07-18,0.211941,box,21.678677,24.101651,16.299035,23.856151,True,8.971234,1.688111,0.243915,0.045,4.86736,0.211941,0.072638,,
both_highwin_highwin_exec,双入口高胜率执行,688621.SH,阳光诺和,2025-07-18,0.211941,box,76.597627,78.49086,63.885923,78.43392,True,2.150538,1.311873,0.262989,0.161366,9.238781,0.211941,0.089982,,
both_highwin_highwin_exec,双入口高胜率执行,001267.SZ,汇绿生态,2025-07-21,0.211941,box,12.583965,13.767605,9.209552,13.497652,True,7.883817,1.707858,0.238217,0.075,17.556434,0.211941,0.095394,,
both_highwin_highwin_exec,双入口高胜率执行,300643.SZ,万通智控,2025-07-21,0.211941,box,24.798676,25.639851,20.294666,25.224588,True,2.112069,1.055155,0.316075,0.171567,18.762227,0.211941,0.097907,,
both_highwin_highwin_exec,双入口高胜率执行,601696.SH,中银证券,2025-07-21,0.211941,box,13.312343,14.7881,10.391363,14.503126,True,6.741573,2.245111,0.25897,0.06,30.389708,0.211941,0.097048,,
both_highwin_highwin_exec,双入口高胜率执行,002675.SZ,东诚药业,2025-07-22,0.214276,box,81.557521,83.884714,74.047036,83.62026,True,2.131783,1.531038,0.706787,0.210226,7.08369,0.214276,0.11198,,
both_highwin_highwin_exec,双入口高胜率执行,603226.SH,菲林格尔,2025-07-22,0.211941,box,56.284524,58.742545,49.53538,58.242609,True,2.643172,1.265684,0.246287,0.310758,9.275353,0.211941,0.100132,,
both_highwin_highwin_exec,双入口高胜率执行,000751.SZ,锌业股份,2025-07-22,0.211763,box,3.51625,3.586979,3.03125,3.556667,True,0.2849,2.416754,0.500853,0.080531,6.643518,0.211763,0.105479,,
both_highwin_highwin_exec,双入口高胜率执行,000783.SZ,长江证券,2025-07-23,0.211763,box,21.097968,21.653947,19.986008,21.27354,True,0.972222,1.863275,0.572527,0.372342,0.938616,0.211763,0.101585,,
both_highwin_highwin_exec,双入口高胜率执行,002149.SZ,西部材料,2025-07-23,0.211763,box,45.406012,47.18664,39.394099,46.630194,True,2.897839,1.38202,0.479844,0.209097,10.952826,0.211763,0.094614,,
both_highwin_highwin_exec,双入口高胜率执行,002780.SZ,三夫户外,2025-07-23,0.211763,box,25.99651,26.700704,25.155389,26.309485,True,1.051841,1.055988,0.522017,0.661969,-3.438664,0.211763,0.095473,,
both_highwin_highwin_exec,双入口高胜率执行,600857.SH,宁波中百,2025-07-24,0.214276,box,11.815096,12.979817,10.367065,12.727985,True,6.778169,2.586977,0.427938,0.105,9.792012,0.214276,0.104282,,
both_highwin_highwin_exec,双入口高胜率执行,000750.SZ,国海证券,2025-07-24,0.211763,box,22.266294,22.893514,21.064123,22.893514,True,2.576112,1.355005,0.578101,0.421278,0.819089,0.211763,0.097469,,
both_highwin_highwin_exec,双入口高胜率执行,000756.SZ,新华制药,2025-07-24,0.211763,box,24.922737,26.298294,21.532879,25.943312,True,5.02994,1.368179,0.451706,0.122861,7.338099,0.211763,0.096256,,
both_highwin_highwin_exec,双入口高胜率执行,300662.SZ,科锐国际,2025-07-25,0.211941,box,34.900535,37.223109,28.903135,36.490208,True,5.68012,1.843923,0.306602,0.105,17.849914,0.211941,0.095756,,
both_highwin_highwin_exec,双入口高胜率执行,688293.SH,奥浦迈,2025-07-25,0.211941,box,77.044406,80.682934,58.158708,80.423039,True,4.463616,1.053047,0.242013,0.150363,2.35531,0.211941,0.087641,,
both_highwin_highwin_exec,双入口高胜率执行,688507.SH,索辰科技,2025-07-25,0.211941,box,191.431077,199.39287,138.374214,195.803537,True,5.274854,1.566642,0.291837,0.06,33.270988,0.211941,0.084599,,
