date,active_trades,portfolio_return,equity,drawdown
2022-04-11,1,-0.013422818791946511,0.9865771812080535,0.0
2022-04-12,1,0.05578231292517022,1.0416107382550335,0.0
2022-04-13,1,-0.10051546391752564,0.9369127516778524,-0.10051546391752564
2022-04-14,1,0.012893982808023008,0.9489932885906042,-0.08891752577319567
2022-06-09,1,0.017278617710583255,0.9653905808340705,-0.07317527999821838
2022-06-10,1,0.04670912951167727,1.0104831345036025,-0.02988410411703102
2022-06-13,1,-0.006085192697768749,1.0043341499123026,-0.03578744628264752
2022-06-14,1,0.0020408163265306367,1.006383811442736,-0.033819665560775314
2022-06-15,1,-0.03054989816700615,0.9756388884862368,-0.06333637638885758
2022-06-16,1,-0.050420168067226934,0.9264470117558383,-0.11056311371378913
2022-06-17,1,0.0022123893805310324,0.9284966732862716,-0.10859533299191704
2022-06-20,1,-0.051473477406679624,0.8807037207516936,-0.15447903097936633
2022-06-21,1,-0.007870749502016716,0.8737719223801629,-0.1611339147252302
2022-07-12,1,-0.0273972602739726,0.8498329656026242,-0.18411654719851145
2022-07-13,1,0.004024144869215318,0.8532528165708441,-0.1808333139880427
2022-07-14,1,-0.016032064128256418,0.8395734126979649,-0.1939662468299176
2022-07-15,1,-0.03258656802504456,0.8122145965730638,-0.2202321205580765
2022-07-19,1,0.02362204724409467,0.831400768145656,-0.20181240687047197
2022-07-20,1,0.021538461538461506,0.8493078616134085,-0.18462067409537442
2022-07-21,1,-0.027108433734939763,0.826284455726298,-0.20672433052049988
2022-07-22,1,0.017027863777089758,0.8403543148795322,-0.19321654048292336
2022-07-25,1,-0.028919330289193357,0.8160518308875822,-0.2165481778205557
2022-07-26,1,0.0031347962382446415,0.8186099870972612,-0.21409221599554173
2022-07-27,1,-0.0031250000000000444,0.8160518308875822,-0.2165481778205557
2022-07-28,1,0.03291536050156729,0.842912471089211,-0.19076057865790952
2022-07-29,1,-0.01365705614567525,0.8314007681456558,-0.2018124068704722
2022-08-01,1,-0.010769230769230753,0.8224472214117795,-0.21040827325802092
2022-08-02,3,-0.028004333351669557,0.7994151352592097,-0.23252026318542363
