strategy_id,strategy_name,symbol,signal_date,score,entry_type,signal_open,signal_high,signal_low,signal_close,base_shape_score,cup_depth_pct,handle_depth_pct,close_vs_ma60_pct,ma20_slope_pct,box_width_pct_20,box_stability_40,box_quality_60,handle_quality_10,breakout_ratio_pct,volume_ratio_20,ret_1d_pct,alpha_vs_hs300_10d_pct,amount_ma20_yuan,trend_strength_score,box_quality_score,volume_confirm_score,structure_confirm_score,name
cup_v2_trend_scored,杯柄 V2 趋势增强,603135.SH,2025-03-05,0.573276,trend_cup,14.508953,15.327775,13.287903,15.040469,0.613528,19.430815,5.515832,11.335602,1.579994,13.308341,0.33173,0.482769,0.246047,2.747792,2.656159,2.747792,9.451421,95522787.1,0.38281,0.436678,0.968474,0.61065,中重科技
cup_v2_trend_scored,杯柄 V2 趋势增强,603167.SH,2025-06-04,0.569277,trend_cup,14.227683,15.20424,13.040791,15.069025,0.528743,12.997783,3.769401,14.895567,1.466308,12.549407,0.526151,0.560764,0.181843,11.197339,2.724513,6.475584,12.199352,101408479.25,0.566376,0.438425,1.0,0.404792,渤海轮渡
cup_v2_trend_scored,杯柄 V2 趋势增强,603170.SH,2025-08-29,0.608261,trend_cup,14.781564,15.754879,14.417907,15.605138,0.798583,15.21783,0.369549,13.490808,2.353881,15.139172,0.419055,0.575432,0.225764,2.995159,1.874232,6.031977,3.024429,52931091.1,0.59928,0.395068,0.940805,0.213419,宝立食品
cup_v2_trend_scored,杯柄 V2 趋势增强,603187.SH,2026-01-19,0.574203,trend_cup,69.740012,74.040572,67.611899,73.198194,0.725426,14.70405,4.984424,9.421082,1.975116,11.976048,0.612988,0.636379,0.277341,2.866044,1.951131,5.765535,4.671253,109200224.2,0.325839,0.563535,0.950299,0.367641,海容冷链
cup_v2_trend_scored,杯柄 V2 趋势增强,603195.SH,2023-02-13,0.585511,trend_cup,158.302324,165.761596,153.69667,165.153104,0.823755,23.81877,2.664275,9.70175,0.925235,7.278481,0.59759,0.638769,0.32698,1.889968,2.126179,4.38992,7.075724,86691374.25,0.210196,0.540091,0.861246,0.563466,公牛集团
cup_v2_trend_scored,杯柄 V2 趋势增强,603198.SH,2023-08-17,0.582536,trend_cup,85.132929,89.871519,84.075764,89.784458,0.628523,24.471299,4.249292,14.209466,2.046758,14.225543,0.325069,0.436032,0.401224,1.096507,1.86759,4.927326,7.044755,214488601.55,0.600815,0.434773,0.70126,0.532732,迎驾贡酒
cup_v2_trend_scored,杯柄 V2 趋势增强,603220.SH,2023-02-24,0.660806,trend_cup,12.974044,13.624812,12.127012,13.531845,0.651237,23.298639,0.592718,16.215457,3.026963,15.314632,0.130089,0.425785,0.227684,4.883907,3.042717,5.052125,8.391411,58956870.0,0.834785,0.23832,1.0,0.579107,中贝通信
cup_v2_trend_scored,杯柄 V2 趋势增强,603223.SH,2022-08-01,0.600795,trend_cup,69.498043,72.881315,59.0099,72.542988,0.757873,19.261822,11.650485,14.870858,2.013198,15.82205,0.460566,0.551753,0.202407,4.209729,2.346429,5.020408,19.37517,56706331.95,0.633364,0.335837,1.0,0.198661,恒通股份
cup_v2_trend_scored,杯柄 V2 趋势增强,603259.SH,2025-06-12,0.563862,trend_cup,165.028081,171.978234,149.335135,171.749945,0.646539,20.563657,1.441914,12.319404,2.805744,13.166259,0.036792,0.290295,0.299828,13.351395,1.608648,4.089162,8.370895,1886699104.1,0.590685,0.171973,0.852883,0.565339,药明康德
cup_v2_trend_scored,杯柄 V2 趋势增强,603279.SH,2023-07-11,0.614126,trend_cup,49.761224,51.582739,48.391057,51.373184,0.731928,20.600188,1.57377,13.98671,3.606851,16.625,0.287744,0.480161,0.276695,3.336689,1.568409,3.039121,4.729885,97416857.3,0.783451,0.254886,0.83947,0.33279,景津装备
cup_v2_trend_scored,杯柄 V2 趋势增强,603298.SH,2023-06-16,0.700647,trend_cup,35.527514,37.875362,29.667803,37.2884,0.816808,18.860056,13.994439,16.98595,2.706325,17.735687,0.489623,0.500084,0.22376,8.097312,2.25455,4.47693,12.87632,82642158.05,0.83751,0.388051,1.0,0.351425,杭叉集团
cup_v2_trend_scored,杯柄 V2 趋势增强,603298.SH,2025-02-12,0.61206,trend_cup,46.921906,49.198315,41.718685,49.175086,0.797868,18.181818,6.116048,15.148219,2.052493,15.203022,0.478699,0.568068,0.209321,4.029484,1.547768,5.218688,4.913433,336164609.2,0.653685,0.31347,0.832589,0.348321,杭叉集团
cup_v2_trend_scored,杯柄 V2 趋势增强,603298.SH,2025-02-25,0.573168,trend_cup,49.45383,52.24127,46.759305,51.335352,0.646089,25.235743,4.912612,16.918845,2.137851,16.851934,0.297838,0.438794,0.286806,-0.763359,1.409303,3.126458,8.746084,280418033.45,0.762723,0.351864,0.316015,0.626696,杭叉集团
cup_v2_trend_scored,杯柄 V2 趋势增强,603299.SH,2024-05-09,0.579598,trend_cup,10.854849,11.251978,9.288397,11.119602,0.471044,25.515744,8.577633,17.617316,2.401042,17.45098,0.349087,0.374736,0.200391,9.446254,1.63904,3.067485,9.856155,111846612.5,0.765835,0.302703,0.863013,0.53959,苏盐井神
cup_v2_trend_scored,杯柄 V2 趋势增强,603300.SH,2023-07-26,0.56708,trend_cup,34.212444,35.494017,32.317944,34.992532,0.49667,16.378916,1.694915,10.92349,3.717143,16.169545,0.383692,0.550421,0.288485,1.969011,2.063203,2.95082,6.808725,82948680.7,0.627059,0.404551,0.871126,0.509805,海南华铁
cup_v2_trend_scored,杯柄 V2 趋势增强,603312.SH,2025-08-01,0.56804,trend_cup,40.460341,43.052479,35.303475,42.519418,0.639445,19.452736,14.179104,10.731647,1.607549,13.182811,0.479452,0.595222,0.224603,3.362473,2.633329,4.845361,6.637125,52345146.3,0.352702,0.485969,1.0,0.488971,西典新能
cup_v2_trend_scored,杯柄 V2 趋势增强,603323.SH,2024-04-23,0.605249,trend_cup,8.21554,8.522982,7.891017,8.454662,0.753278,14.947368,2.736842,10.057067,1.812623,10.621242,0.64367,0.637799,0.209399,4.210526,1.779737,2.484472,6.994714,116181850.8,0.340859,0.574709,0.909912,0.521873,苏农银行
cup_v2_trend_scored,杯柄 V2 趋势增强,603323.SH,2025-06-12,0.573231,trend_cup,11.121924,11.28253,10.031393,11.262454,0.531836,15.236427,0.875657,16.66788,3.388811,14.073791,0.099899,0.419925,0.225053,11.288967,1.273222,2.0,5.701413,283105911.55,0.90515,0.211188,0.741074,0.375103,苏农银行
cup_v2_trend_scored,杯柄 V2 趋势增强,603345.SH,2026-01-19,0.582254,trend_cup,96.673264,104.403003,88.760302,102.353191,0.631302,17.101968,7.561121,11.710803,1.754075,13.293847,0.590825,0.554677,0.190737,6.59511,1.501772,5.587714,9.43576,386569219.1,0.425415,0.515212,0.817257,0.613208,安井食品
cup_v2_trend_scored,杯柄 V2 趋势增强,603358.SH,2023-11-28,0.566725,trend_cup,62.671918,65.477652,59.141105,64.279698,0.58556,27.572428,2.291667,17.988581,3.026825,16.514203,0.022225,0.303388,0.343459,1.848152,1.223231,2.772177,7.039581,83517458.05,0.823432,0.240954,0.580429,0.481853,华达科技
cup_v2_trend_scored,杯柄 V2 趋势增强,603358.SH,2025-02-19,0.576254,trend_cup,110.639302,120.476043,95.378417,119.514798,0.632235,15.762421,14.620217,13.251754,1.449965,16.224948,0.53936,0.584392,0.195584,6.985918,2.192641,7.214717,6.665245,127238223.35,0.47301,0.383475,1.0,0.479667,华达科技
cup_v2_trend_scored,杯柄 V2 趋势增强,603379.SH,2023-12-11,0.58729,trend_cup,44.478492,47.202854,44.463923,46.940616,0.761722,21.327014,3.5703,11.889245,3.345148,17.304747,0.118814,0.416588,0.250889,1.800948,1.266649,3.868472,8.411587,132586369.4,0.634213,0.251122,0.589001,0.585283,三美股份
cup_v2_trend_scored,杯柄 V2 趋势增强,603393.SH,2024-04-03,0.609979,trend_cup,90.206786,92.973865,82.541976,91.285947,0.620625,25.304973,1.713344,13.064638,2.954549,17.291667,0.278749,0.395997,0.217465,3.190491,1.91196,2.38982,9.548195,121052115.55,0.650687,0.300029,0.953987,0.573124,新天然气
cup_v2_trend_scored,杯柄 V2 趋势增强,603444.SH,2025-05-30,0.590188,trend_cup,315.373198,336.820423,304.989917,331.989848,0.609836,19.06162,4.242721,12.101645,1.578911,9.759202,0.243571,0.456119,0.322275,4.234411,2.502839,5.440979,8.720332,222098975.2,0.425233,0.428696,1.0,0.639737,吉比特
cup_v2_trend_scored,杯柄 V2 趋势增强,603505.SH,2023-09-27,0.629221,trend_cup,73.659426,78.47429,71.052484,77.170818,0.765209,21.304791,2.053539,10.995619,2.469388,13.491525,0.336973,0.51837,0.401501,3.753562,2.190841,4.240029,6.381857,110025978.35,0.475097,0.447978,1.0,0.503682,金石资源
cup_v2_trend_scored,杯柄 V2 趋势增强,603530.SH,2025-02-21,0.646052,trend_cup,28.204142,30.0241,26.727377,29.628909,0.888554,19.169207,0.810498,14.360261,2.731293,14.513336,0.379332,0.460262,0.249713,8.574695,1.643457,5.051622,3.511672,106177476.95,0.694759,0.379365,0.864486,0.228355,神马电力
cup_v2_trend_scored,杯柄 V2 趋势增强,603565.SH,2025-09-08,0.583928,trend_cup,43.413973,44.901558,38.168281,44.627529,0.61435,11.825922,7.757805,12.017294,1.669203,10.549259,0.560535,0.625512,0.223444,7.852412,1.496486,2.98103,8.919405,193028866.25,0.431833,0.49821,0.815495,0.667366,中谷物流
cup_v2_trend_scored,杯柄 V2 趋势增强,603568.SH,2024-04-18,0.57988,trend_cup,72.933142,75.440449,70.057113,74.813622,0.597686,26.404199,0.262467,13.561314,1.129928,12.072336,0.550841,0.453961,0.234566,6.509186,2.156332,2.994924,7.544703,90733192.05,0.450203,0.451503,1.0,0.524713,伟明环保
cup_v2_trend_scored,杯柄 V2 趋势增强,603599.SH,2022-12-12,0.612746,trend_cup,101.842784,104.696786,86.671514,103.134595,0.505381,18.062827,5.59555,17.135919,1.791262,16.671449,0.573809,0.496972,0.194052,12.336387,2.798197,4.984709,11.06925,241910901.7,0.716357,0.447557,1.0,0.477265,广信股份
cup_v2_trend_scored,杯柄 V2 趋势增强,603656.SH,2023-12-06,0.617649,trend_cup,28.71959,30.364233,27.630013,29.87084,0.713526,17.116477,1.969365,10.129988,1.837588,11.103588,0.443515,0.565504,0.26804,3.196023,2.074086,2.468265,9.45202,91042888.55,0.348031,0.52873,1.0,0.637887,泰禾智能
cup_v2_trend_scored,杯柄 V2 趋势增强,603668.SH,2023-11-14,0.575994,trend_cup,24.270845,25.696864,23.515055,25.283318,0.806155,18.908588,4.571759,9.533238,1.348487,16.426193,0.561188,0.607769,0.332839,2.604167,2.025414,4.294118,5.331173,118028462.4,0.253741,0.505085,0.942325,0.426632,天马科技
cup_v2_trend_scored,杯柄 V2 趋势增强,603668.SH,2025-05-12,0.691397,trend_cup,21.266186,22.273614,17.472588,21.943052,0.771956,19.863533,13.009404,13.62741,2.720594,14.134276,0.549978,0.568089,0.221889,5.686126,1.973718,3.259259,9.77097,75918623.65,0.652708,0.475093,0.974573,0.600766,天马科技
cup_v2_trend_scored,杯柄 V2 趋势增强,603727.SH,2023-08-03,0.661365,trend_cup,14.125095,14.458589,13.049307,14.4048,0.776403,17.490494,0.655201,15.392114,2.417378,17.1875,0.426702,0.561857,0.18,3.198635,1.803409,2.291826,10.194415,56756705.95,0.712845,0.300199,0.917803,0.554883,博迈科
cup_v2_trend_scored,杯柄 V2 趋势增强,603758.SH,2023-11-28,0.660112,trend_cup,14.223466,14.731879,12.649806,14.598723,0.914611,18.563923,3.863845,13.379609,2.235509,14.133114,0.316693,0.498559,0.296549,5.604203,1.350011,2.37691,7.935678,57045817.4,0.578306,0.358573,0.76667,0.58378,秦安股份
cup_v2_trend_scored,杯柄 V2 趋势增强,603766.SH,2023-09-22,0.659322,trend_cup,17.378011,18.61027,16.77768,18.515481,0.862773,19.676053,3.804348,9.263806,2.09986,11.035654,0.659023,0.690823,0.245787,6.15942,2.935608,6.934307,8.748194,103406930.15,0.332694,0.516328,1.0,0.677557,隆鑫通用
cup_v2_trend_scored,杯柄 V2 趋势增强,603815.SH,2023-12-06,0.6213,trend_cup,8.692713,9.035437,8.059194,8.973124,0.684964,19.872326,3.362391,15.036393,2.629899,13.272311,0.268404,0.476623,0.184879,7.596513,1.579606,3.225806,11.415005,63573430.9,0.719648,0.361252,0.843202,0.443494,交建股份
cup_v2_trend_scored,杯柄 V2 趋势增强,603815.SH,2025-03-27,0.597572,trend_cup,7.603246,8.045541,6.729189,7.961294,0.487554,27.472527,9.490085,16.53778,2.067144,16.361257,0.484062,0.439586,0.207568,3.846154,2.100066,4.132231,10.807623,78836533.95,0.732714,0.360494,1.0,0.486595,交建股份
cup_v2_trend_scored,杯柄 V2 趋势增强,603867.SH,2025-08-12,0.566261,trend_cup,39.617234,40.53656,35.98302,40.349822,0.643652,20.884256,2.793946,11.829795,2.089866,11.233168,0.597583,0.641378,0.180169,2.764831,1.20787,2.893773,7.698439,114832425.5,0.474,0.477425,0.689894,0.566778,新化股份
cup_v2_trend_scored,杯柄 V2 趋势增强,603888.SH,2023-02-15,0.595046,trend_cup,52.482013,54.085333,44.198192,53.524171,0.56373,22.948249,13.538944,13.070149,2.201526,14.772727,0.433412,0.55496,0.32105,4.704652,2.502945,3.997923,7.36522,158800346.75,0.556866,0.408989,1.0,0.562447,新华网
cup_v2_trend_scored,杯柄 V2 趋势增强,603901.SH,2025-10-31,0.582978,trend_cup,53.274064,55.931338,42.987841,55.24559,0.62341,20.939819,14.783347,14.916569,2.987858,17.011494,0.271494,0.463126,0.184354,6.368829,1.706551,4.203719,4.34803,297234108.85,0.757736,0.301045,0.885517,0.27219,永创智能
cup_v2_trend_scored,杯柄 V2 趋势增强,603916.SH,2025-06-09,0.562648,trend_cup,12.5838,12.987559,10.874557,12.893349,0.525787,22.933644,2.297461,18.819249,2.490488,12.849741,0.0,0.290523,0.253607,11.525029,1.783943,4.243743,10.419415,91644549.9,0.710242,0.202473,0.911314,0.492257,苏博特
cup_v2_trend_scored,杯柄 V2 趋势增强,603993.SH,2023-07-31,0.569286,trend_cup,21.493392,22.055311,20.123715,21.668992,0.71019,17.475728,2.051282,12.653229,3.209076,15.127389,0.403529,0.542387,0.308623,1.3091,1.49664,2.321725,3.30506,608853032.05,0.659647,0.462642,0.604184,0.251063,洛阳钼业
cup_v2_trend_scored,杯柄 V2 趋势增强,605009.SH,2022-12-02,0.611486,trend_cup,70.587918,75.786372,65.682551,74.660298,0.68946,20.883267,5.503773,16.516541,1.640054,14.431101,0.152457,0.379432,0.286791,7.412339,1.92856,5.931276,6.042157,88430843.55,0.678148,0.295605,0.95952,0.409057,豪悦护理
cup_v2_trend_scored,杯柄 V2 趋势增强,605020.SH,2025-08-11,0.614754,trend_cup,38.0307,39.047953,35.225991,38.786373,0.647508,20.01619,0.858896,15.522507,2.038993,11.053219,0.330392,0.469911,0.301591,9.161554,1.592186,2.693344,7.167386,128052692.2,0.672791,0.38079,0.847395,0.520509,永和股份
cup_v2_trend_scored,杯柄 V2 趋势增强,605056.SH,2025-07-03,0.616811,trend_cup,16.740304,18.116679,15.77796,18.015969,0.734694,25.414731,4.211957,14.065041,1.483436,12.909203,0.576969,0.454942,0.2561,9.375,2.371904,7.190413,6.421049,74492590.55,0.522376,0.407948,1.0,0.447144,咸亨国际
cup_v2_trend_scored,杯柄 V2 趋势增强,605077.SH,2025-05-19,0.60597,trend_cup,45.414172,48.865534,44.062389,48.462875,0.553183,22.010708,0.0,13.75266,2.72969,17.390501,0.388644,0.481755,0.222973,3.699209,2.984085,6.848446,8.836863,68598785.15,0.660803,0.289521,1.0,0.625095,华康股份
cup_v2_trend_scored,杯柄 V2 趋势增强,605090.SH,2025-08-08,0.62458,trend_cup,44.159972,45.786919,39.325617,45.709445,0.853902,18.909479,7.372263,10.258135,2.287522,11.912014,0.523322,0.636002,0.199898,7.664234,1.785951,3.146853,7.228592,167702014.6,0.411392,0.414136,0.911984,0.536114,九丰能源
cup_v2_trend_scored,杯柄 V2 趋势增强,605177.SH,2023-07-24,0.624474,trend_cup,26.636993,28.051438,24.902491,28.041113,0.70222,16.916996,2.11039,13.152882,2.382536,15.642252,0.461035,0.534678,0.199699,8.686771,2.117375,5.88694,9.657237,60668389.2,0.584088,0.292706,1.0,0.594287,东亚药业
cup_v2_trend_scored,杯柄 V2 趋势增强,605196.SH,2023-07-31,0.686646,trend_cup,8.279378,8.471217,8.016861,8.471217,0.917086,19.553047,2.096178,15.939427,4.179278,17.633679,0.095175,0.429479,0.200818,3.452528,1.323884,2.442002,3.613381,216631435.7,0.941079,0.313526,0.757961,0.213619,华通线缆
cup_v2_trend_scored,杯柄 V2 趋势增强,605196.SH,2023-08-15,0.735684,trend_cup,8.43083,8.875089,8.016861,8.824605,0.917086,19.553047,2.096178,17.101364,2.889551,9.67008,0.0,0.391592,0.251714,7.768187,1.654046,4.42055,9.089731,228998970.35,0.855563,0.283249,0.868015,0.616682,华通线缆
cup_v2_trend_scored,杯柄 V2 趋势增强,605258.SH,2025-02-19,0.573822,trend_cup,34.745714,36.568889,32.142683,36.347579,0.545231,21.574904,1.422107,14.387105,3.385077,13.688761,0.139927,0.276993,0.276114,10.403329,1.362687,3.047505,7.435346,180545885.25,0.777974,0.255716,0.770896,0.484733,协和电子
cup_v2_trend_scored,杯柄 V2 趋势增强,605589.SH,2025-07-17,0.628365,trend_cup,30.989429,33.401266,27.655734,33.111846,0.643085,26.303706,8.478184,13.941197,2.590469,15.500642,0.429778,0.521665,0.186181,3.344279,2.011302,6.627546,7.632492,415055730.3,0.653875,0.369901,0.987101,0.533707,圣泉集团
cup_v2_trend_scored,杯柄 V2 趋势增强,688006.SH,2025-08-11,0.565189,trend_cup,30.242781,32.146793,27.645061,31.68924,0.549634,26.209345,6.021074,13.358374,1.824873,14.003673,0.565051,0.551945,0.334804,5.746054,1.923883,5.763547,4.900575,116643425.95,0.525797,0.492125,0.957961,0.380971,杭可科技
cup_v2_trend_scored,杯柄 V2 趋势增强,688016.SH,2023-11-08,0.566501,trend_cup,204.842149,212.073326,182.406958,209.601129,0.635323,21.317427,8.153527,14.379186,1.114403,13.988731,0.495319,0.512319,0.216757,5.539419,1.195984,2.276954,7.973071,118019617.95,0.4937,0.445151,0.715328,0.566087,心脉医疗
cup_v2_trend_scored,杯柄 V2 趋势增强,688016.SH,2023-12-01,0.599181,trend_cup,208.746161,216.62629,191.780707,213.206417,0.804834,21.385511,4.88403,9.711463,1.141739,11.46933,0.552534,0.578461,0.25301,5.742311,1.711481,2.136689,10.347012,157760084.0,0.237799,0.581955,0.88716,0.569493,心脉医疗
cup_v2_trend_scored,杯柄 V2 趋势增强,688066.SH,2023-03-01,0.626618,trend_cup,97.402594,104.300396,87.402286,103.005176,0.795202,21.473684,8.368421,17.948462,1.642753,16.201386,0.481369,0.471,0.209034,7.989474,1.632966,5.915755,12.943057,146710940.05,0.652652,0.38917,0.860989,0.334731,航天宏图
cup_v2_trend_scored,杯柄 V2 趋势增强,688082.SH,2025-07-25,0.602817,trend_cup,120.692501,123.764123,110.871395,123.743915,0.734867,20.417367,2.807795,13.074107,1.606724,10.417177,0.523135,0.613521,0.247119,8.294279,1.839508,2.032825,6.364477,151621808.25,0.482735,0.412307,0.929836,0.479852,盛美上海
cup_v2_trend_scored,杯柄 V2 趋势增强,688230.SH,2026-01-27,0.690639,trend_cup,161.104577,170.363461,159.890634,168.491109,0.862833,22.840355,2.850356,15.585207,4.751773,15.519324,0.0,0.361879,0.227587,2.375297,1.28599,4.000508,8.502777,162858823.55,0.9214,0.219801,0.667242,0.571454,芯导科技
cup_v2_trend_scored,杯柄 V2 趋势增强,688239.SH,2025-06-30,0.588855,trend_cup,45.355652,46.824714,39.434331,46.295322,0.605193,18.296893,10.471807,11.410717,2.393933,13.538722,0.527567,0.548492,0.180429,5.104776,2.036142,2.101576,11.194493,112593971.15,0.488726,0.479812,0.995381,0.476665,航宇科技
cup_v2_trend_scored,杯柄 V2 趋势增强,688239.SH,2025-07-17,0.563479,trend_cup,46.043861,47.857029,39.434331,47.473219,0.795117,21.909371,10.471807,11.523898,2.765446,15.403761,0.354798,0.549543,0.194807,3.013555,1.384434,3.461206,3.270464,146382712.15,0.541453,0.356258,0.778145,0.216113,航宇科技
cup_v2_trend_scored,杯柄 V2 趋势增强,688399.SH,2025-08-07,0.560779,trend_cup,97.324945,100.65457,85.904331,100.071886,0.548606,27.612289,3.551402,16.513392,3.054553,13.992722,0.04541,0.392981,0.271748,12.35514,1.354319,2.980983,4.699149,99031501.15,0.854785,0.221431,0.768106,0.307206,硕世生物
cup_v2_trend_scored,杯柄 V2 趋势增强,688523.SH,2025-08-04,0.621915,trend_cup,22.417728,23.782197,18.971179,23.640697,0.744357,21.706865,12.940631,12.807157,1.729501,11.304717,0.397885,0.551919,0.27667,8.487941,1.824009,5.407841,8.004023,74947601.0,0.483252,0.409922,0.92467,0.596282,航天环宇
cup_v2_trend_scored,杯柄 V2 趋势增强,688526.SH,2025-05-15,0.6143,trend_cup,17.616596,18.528884,15.089453,18.19333,0.770279,22.724458,10.897833,12.748974,1.573659,16.129032,0.574352,0.534655,0.256074,7.430341,1.666978,3.458557,6.628492,56070509.9,0.460539,0.494265,0.872326,0.482623,科前生物
cup_v2_trend_scored,杯柄 V2 趋势增强,688533.SH,2026-02-04,0.691634,trend_cup,33.764581,35.504597,32.967074,35.483882,0.866573,20.12987,1.576994,16.809392,2.3884,13.068845,0.261904,0.461052,0.271987,5.93692,1.948576,5.092025,6.453237,80327800.05,0.787961,0.268662,0.966192,0.455852,上声电子
cup_v2_trend_scored,杯柄 V2 趋势增强,688538.SH,2025-07-25,0.57205,trend_cup,2.53,2.59,2.27,2.58,0.76524,19.087137,5.809129,9.36065,1.473374,9.65251,0.728194,0.694354,0.286865,7.053942,2.252022,2.380952,4.255391,115004948.45,0.259763,0.554286,1.0,0.353802,和辉光电-U
cup_v2_trend_scored,杯柄 V2 趋势增强,688538.SH,2025-08-08,0.579912,trend_cup,2.56,2.68,2.27,2.67,0.76524,19.087137,5.809129,10.62008,1.944501,11.19403,0.500991,0.647505,0.271119,10.788382,2.17318,4.296875,4.026187,167368414.65,0.388623,0.447014,1.0,0.320176,和辉光电-U
cup_v2_trend_scored,杯柄 V2 趋势增强,688548.SH,2025-09-24,0.607731,trend_cup,11.64137,12.496156,10.501655,12.475804,0.765097,16.145833,9.947644,15.640377,1.486904,15.960912,0.36026,0.544328,0.195,6.970495,1.819328,6.055363,12.078687,224549201.8,0.610328,0.275745,0.923109,0.413681,广钢气体
cup_v2_trend_scored,杯柄 V2 趋势增强,688568.SH,2023-03-24,0.681519,trend_cup,76.292239,81.073085,70.172756,80.499384,0.965243,19.494935,0.6413,17.824417,2.560928,13.445065,0.241141,0.406401,0.299396,10.975441,1.271421,5.264543,5.759143,151401881.4,0.774315,0.301405,0.740474,0.398355,中科星图
cup_v2_trend_scored,杯柄 V2 趋势增强,688575.SH,2023-10-27,0.646277,trend_cup,28.191241,30.181041,26.79693,30.0358,0.762729,20.044519,1.178361,17.185951,1.680961,14.340712,0.174689,0.409393,0.282271,7.999957,2.265883,5.888377,7.096736,66522755.55,0.69979,0.242348,1.0,0.494285,亚辉龙
cup_v2_trend_scored,杯柄 V2 趋势增强,688578.SH,2023-02-13,0.602552,trend_cup,23.95,24.92,22.85,24.51,0.637885,21.052632,0.60896,15.082129,3.363178,16.653291,0.0,0.335571,0.295437,6.61157,1.648926,2.380952,12.029687,78843897.1,0.813849,0.221693,0.866309,0.395297,艾力斯
cup_v2_trend_scored,杯柄 V2 趋势增强,688779.SH,2025-07-22,0.604654,trend_cup,5.700628,6.00877,5.402757,5.926598,0.706797,25.223614,4.014599,13.478432,1.558393,10.08547,0.467246,0.539075,0.231832,3.220036,2.039559,3.776978,4.434986,115422589.65,0.499156,0.531432,0.99652,0.311942,五矿新能
