strategy_id,strategy_name,symbol,signal_date,score,entry_type,signal_open,signal_high,signal_low,signal_close,strategy_family,entry_variant,mcst_mode,base_start_date,base_end_date,first_breakout_date,handle_low_date,handle_prep_date,throwback_hold_date,second_breakout_date,base_length_days,base_width_pct,base_drift_pct,breakout_leg_pct,washout_count,base_dryup_count,base_dryup_tail_count,first_breakout_ratio_pct,first_breakout_vol_ratio,handle_length_days,handle_depth_pct,handle_bottom_dryup_flag,handle_volume_contraction_ratio,handle_range_contraction_ratio,handle_volume_contract_share,handle_range_contract_share,rim_approach_distance_pct,pullback_depth_pct,pullback_stability,pullback_vol_ratio_vs_breakout,throwback_reclaim_ratio,throwback_close_strength,throwback_day_pct,second_breakout_vol_ratio,second_breakout_day_pct,mcst_value_first,mcst_value_signal,mcst_distance_first_pct,mcst_distance_signal_pct,mcst_distance_second_pct,mcst_slope_first_pct,mcst_slope_signal_pct,mcst_slope_second_pct,rs_rating_120,ret_120d_pct,close_vs_ma120_pct,rsi14,name
cup_v3_handle_prep,杯柄 V3 柄底预备,000030.SZ,2023-09-11,0.62576,bottom_staging_handle_prep,10.110982,10.373605,9.904635,10.373605,cup_v3_bottom_staging,handle_prep,rolling_1m,2023-03-06,2023-08-28,2023-08-29,2023-09-08,2023-09-11,2023-09-11,2023-09-11,120,21.364891,12.737475,21.971379,3,29,9,0.499722,1.824824,8,2.840909,False,0.624984,0.952161,1.0,0.571429,0.0,2.840909,0.642432,0.568386,1.666667,1.0,4.143126,1.335768,4.143126,9.986864,10.003836,1.994147,3.696265,3.696265,-0.901323,0.164793,0.164793,91.0,23.400061,12.512568,59.738746,富奥股份
cup_v3_handle_prep,杯柄 V3 柄底预备,000338.SZ,2024-02-05,0.583239,bottom_staging_handle_prep,194.42632,200.075193,191.536199,198.367394,cup_v3_bottom_staging,handle_prep,rolling_1m,2023-07-31,2024-01-23,2024-01-24,2024-02-02,2024-02-05,2024-02-05,2024-02-05,120,23.05874,16.25699,24.148204,3,34,9,0.88532,1.552924,7,0.823045,False,1.006705,1.633084,0.666667,0.333333,0.0,0.823045,0.65987,0.650871,4.333333,0.729167,0.935829,1.62975,0.935829,186.998242,192.579275,3.269757,3.005577,3.005577,1.13908,1.696593,1.696593,97.0,21.580775,12.460469,61.621847,潍柴动力
cup_v3_handle_prep,杯柄 V3 柄底预备,000404.SZ,2022-04-12,0.616196,bottom_staging_handle_prep,5.474687,5.756041,5.416072,5.744318,cup_v3_bottom_staging,handle_prep,rolling_1m,2021-09-23,2022-03-24,2022-03-25,2022-03-29,2022-04-12,2022-04-12,2022-03-31,120,15.295567,11.957426,17.487685,3,25,6,1.901303,2.054181,9,3.246753,True,0.858717,0.885506,1.0,1.0,0.0,3.246753,0.495748,0.595927,1.866667,0.964286,3.157895,2.215612,5.75693,5.324318,5.473112,5.025995,4.95525,7.788017,0.212095,1.211052,1.693842,87.0,21.588089,9.107103,59.360391,长虹华意
cup_v3_handle_prep,杯柄 V3 柄底预备,000429.SZ,2022-05-27,0.567519,bottom_staging_handle_prep,12.275941,12.320635,11.709818,12.320635,cup_v3_bottom_staging,handle_prep,rolling_1m,2021-11-11,2022-05-12,2022-05-13,2022-05-19,2022-05-27,2022-05-27,2022-05-30,120,12.761743,12.699014,14.601019,4,40,14,1.631117,1.258392,9,3.053435,False,1.41807,1.696888,0.333333,0.333333,0.0,3.053435,0.598538,0.632496,1.708333,1.0,0.976801,1.344519,1.330109,11.841383,11.889667,1.908448,3.624726,4.534319,-0.143818,0.127154,0.501147,90.0,17.806268,8.718039,60.228824,粤高速Ａ
cup_v3_handle_prep,杯柄 V3 柄底预备,000429.SZ,2023-01-20,0.625393,bottom_staging_handle_prep,12.335533,12.41553,12.175539,12.399531,cup_v3_bottom_staging,handle_prep,rolling_1m,2022-07-07,2022-12-29,2022-12-30,2023-01-12,2023-01-20,2023-01-20,,120,5.385675,2.495305,7.713499,4,43,13,2.208862,1.926839,13,2.759527,True,0.766039,0.652597,0.571429,0.714286,2.451613,2.759527,0.740748,0.36445,0.666667,0.888889,0.780234,,,12.343847,12.356864,1.358408,0.345291,,0.760041,0.092218,,71.0,5.874317,4.279964,56.231621,粤高速Ａ
cup_v3_handle_prep,杯柄 V3 柄底预备,000686.SZ,2026-01-09,0.622598,bottom_staging_handle_prep,24.156159,24.864402,23.574388,24.484986,cup_v3_bottom_staging,handle_prep,rolling_1m,2025-07-02,2025-12-24,2025-12-25,2025-12-31,2026-01-09,2026-01-09,2026-01-06,120,15.795229,17.784219,17.325019,5,42,16,1.321117,1.667588,8,2.038627,False,0.740459,1.062366,0.666667,0.333333,0.0,2.038627,0.691951,0.487479,1.894737,0.605263,1.573977,2.346918,6.057386,23.581979,23.958037,2.005777,2.199469,5.620941,-0.636928,1.019432,1.11399,63.0,21.274395,9.462269,55.79249,东北证券
cup_v3_handle_prep,杯柄 V3 柄底预备,000726.SZ,2022-06-28,0.582808,bottom_staging_handle_prep,10.624924,10.849079,10.251333,10.77436,cup_v3_bottom_staging,handle_prep,rolling_1m,2021-12-08,2022-06-09,2022-06-10,2022-06-23,2022-06-28,2022-06-28,2022-07-05,120,16.336794,15.945182,17.942894,3,41,14,1.380561,1.611753,11,4.939142,False,1.098869,1.691276,0.5,0.375,0.66904,4.939142,0.470057,0.734881,1.032981,0.782609,2.269504,2.134126,3.825137,10.584334,10.622517,1.637583,1.429453,5.4912,0.478555,0.083061,1.350567,87.0,15.759703,7.170844,54.657944,鲁泰Ａ
cup_v3_handle_prep,杯柄 V3 柄底预备,000766.SZ,2025-04-29,0.614521,bottom_staging_handle_prep,17.8,18.36,17.53,18.17,cup_v3_bottom_staging,handle_prep,rolling_1m,2024-10-15,2025-04-10,2025-04-11,2025-04-18,2025-04-29,2025-04-29,2025-05-13,120,21.717452,14.714002,22.922438,3,42,8,0.989986,1.403449,11,1.254991,True,0.499406,0.590941,0.75,0.75,0.0,1.254991,0.454131,0.789483,2.909091,0.728571,1.849776,1.735645,4.088219,17.484543,17.763387,1.51824,2.28905,7.08671,-1.264008,0.124703,2.042724,82.0,18.448501,13.158195,55.182794,通化金马
cup_v3_handle_prep,杯柄 V3 柄底预备,000848.SZ,2023-03-01,0.61594,bottom_staging_handle_prep,69.766775,70.535131,68.691076,70.535131,cup_v3_bottom_staging,handle_prep,rolling_1m,2022-08-11,2023-02-10,2023-02-13,2023-02-20,2023-03-01,2023-03-01,,120,11.109727,7.515054,13.339146,3,41,13,2.006502,1.475269,11,1.789709,False,0.784547,1.17031,1.0,0.75,0.0,1.789709,0.615889,0.789499,1.5,1.0,0.990099,,,69.613798,69.609265,0.440499,1.33009,,0.976744,0.318036,,65.0,9.155767,8.243016,56.950525,承德露露
cup_v3_handle_prep,杯柄 V3 柄底预备,000902.SZ,2025-06-30,0.615449,bottom_staging_handle_prep,32.607707,33.158351,31.98524,33.110469,cup_v3_bottom_staging,handle_prep,rolling_1m,2024-12-10,2025-06-11,2025-06-12,2025-06-27,2025-06-30,2025-06-30,2025-06-30,120,14.340123,5.332339,15.649282,3,39,17,1.14497,1.473569,11,2.245509,False,1.218962,1.248481,0.7,0.6,0.0,2.245509,0.696467,0.717513,1.566667,0.945946,1.616458,1.37764,1.616458,32.121502,32.407508,1.811775,2.169131,2.169131,0.274286,0.37675,0.37675,56.0,9.120022,8.218354,57.644375,新洋丰
cup_v3_handle_prep,杯柄 V3 柄底预备,000931.SZ,2025-07-10,0.513178,bottom_staging_handle_prep,5.42,5.52,5.05,5.5,cup_v3_bottom_staging,handle_prep,rolling_1m,2024-12-26,2025-06-27,2025-06-30,2025-07-09,2025-07-10,2025-07-10,2025-07-21,120,15.69883,13.652816,19.894016,4,43,17,3.625954,1.997798,7,7.524752,False,0.60182,1.740345,0.666667,0.5,0.909091,7.524752,0.639738,0.39935,1.184211,0.8,1.102941,1.614318,2.146691,5.276349,5.339262,2.912075,3.010493,4.974009,1.107484,0.473531,1.583351,59.0,20.614035,11.315377,59.505894,中关村
cup_v3_handle_prep,杯柄 V3 柄底预备,000983.SZ,2024-01-25,0.556704,bottom_staging_handle_prep,23.822181,24.427633,23.170157,24.287913,cup_v3_bottom_staging,handle_prep,rolling_1m,2023-07-07,2023-12-29,2024-01-02,2024-01-18,2024-01-25,2024-01-25,2024-02-05,120,19.727891,12.208259,23.403747,4,43,10,3.070175,1.963232,16,3.919598,False,0.791147,1.0646,0.727273,0.545455,0.0,3.919598,0.525073,0.565829,1.230769,0.837838,2.859961,1.489862,3.127962,23.238956,24.10075,3.611942,0.776585,4.572956,1.029594,-0.081349,-0.005033,93.0,14.994487,10.028835,55.499873,山西焦煤
cup_v3_handle_prep,杯柄 V3 柄底预备,001965.SZ,2024-01-25,0.51494,bottom_staging_handle_prep,12.065926,12.324218,11.881432,12.26272,cup_v3_bottom_staging,handle_prep,rolling_1m,2023-07-07,2023-12-29,2024-01-02,2024-01-18,2024-01-25,2024-01-25,2024-01-26,120,8.912088,8.171795,10.43956,3,28,6,1.402482,2.108028,16,4.037267,False,0.9132,1.054651,0.545455,0.727273,0.902708,4.037267,0.728949,0.601503,0.794872,0.791667,1.013171,1.282538,1.905717,12.141619,12.224199,1.807814,0.315122,2.127245,0.146143,-0.209524,-0.10944,91.0,8.605664,3.337479,52.962387,招商公路
cup_v3_handle_prep,杯柄 V3 柄底预备,002028.SZ,2023-09-11,0.587471,bottom_staging_handle_prep,97.990985,100.182787,96.361681,99.290549,cup_v3_bottom_staging,handle_prep,rolling_1m,2023-03-06,2023-08-28,2023-08-29,2023-09-08,2023-09-11,2023-09-11,,120,15.556647,11.949967,16.006959,3,37,12,0.38969,2.082508,8,2.153784,False,0.838932,1.08983,0.428571,0.428571,0.996288,2.153784,0.640754,0.379546,1.411215,0.634921,1.911208,,,96.5644,97.104022,1.939331,2.251737,,0.080785,-0.088371,,88.0,18.465306,8.309359,56.92373,思源电气
cup_v3_handle_prep,杯柄 V3 柄底预备,002032.SZ,2025-06-04,0.568201,bottom_staging_handle_prep,155.349912,157.761108,153.484106,157.129605,cup_v3_bottom_staging,handle_prep,rolling_1m,2024-11-15,2025-05-16,2025-05-19,2025-06-03,2025-06-04,2025-06-04,,120,9.104174,6.523587,10.010367,3,41,15,0.830576,1.316194,10,2.075529,False,1.044052,0.930918,0.444444,0.666667,0.0,2.075529,0.614114,0.860346,1.144365,0.758242,1.220414,,,153.7579,156.247857,1.893765,0.564326,,-0.002259,0.442104,,69.0,7.820261,5.290146,53.135534,苏泊尔
cup_v3_handle_prep,杯柄 V3 柄底预备,002081.SZ,2023-02-20,0.539748,bottom_staging_handle_prep,70.91235,73.407414,70.255754,72.882138,cup_v3_bottom_staging,handle_prep,rolling_1m,2022-08-10,2023-02-09,2023-02-10,2023-02-16,2023-02-20,2023-02-20,2023-02-22,120,18.315181,8.389082,21.804846,2,32,13,2.949465,1.897001,5,2.429907,False,0.757181,0.937169,0.666667,0.333333,1.621622,2.429907,0.545383,0.541164,1.538462,0.809524,3.544776,1.18018,0.530973,70.762488,71.528229,1.696401,1.892831,3.727578,1.374915,0.785485,0.928925,74.0,10.557769,11.610135,59.598391,金螳螂
cup_v3_handle_prep,杯柄 V3 柄底预备,002152.SZ,2023-01-16,0.516792,bottom_staging_handle_prep,68.90257,70.018401,68.205176,69.530225,cup_v3_bottom_staging,handle_prep,rolling_1m,2022-07-08,2022-12-30,2023-01-03,2023-01-12,2023-01-16,2023-01-16,2023-02-01,120,14.393064,7.258539,19.075145,5,28,12,4.092976,1.900958,8,5.316973,True,0.625135,0.927059,0.833333,0.666667,3.610832,5.316973,0.622597,0.490764,0.365385,0.611111,1.321138,1.452365,2.952756,69.33981,69.240919,3.593631,0.417826,3.925167,0.128927,-0.038621,1.264789,77.0,8.842795,7.085317,52.641652,广电运通
cup_v3_handle_prep,杯柄 V3 柄底预备,002352.SZ,2023-01-13,0.570254,bottom_staging_handle_prep,212.10928,212.14434,202.222534,211.688568,cup_v3_bottom_staging,handle_prep,rolling_1m,2022-07-12,2023-01-04,2023-01-05,2023-01-12,2023-01-13,2023-01-13,2023-01-16,120,20.584174,11.994445,25.999079,4,33,12,4.490561,1.694826,5,4.403606,False,0.768391,1.007538,0.5,0.25,0.0,4.403606,0.693871,0.443349,1.062992,0.919255,3.906384,1.469085,1.175886,203.850353,205.364204,3.569905,3.079584,3.993097,1.525518,0.583404,0.671806,82.0,12.022263,16.596907,61.310539,顺丰控股
cup_v3_handle_prep,杯柄 V3 柄底预备,002443.SZ,2023-09-14,0.565811,bottom_staging_handle_prep,27.579957,27.990373,27.169541,27.990373,cup_v3_bottom_staging,handle_prep,rolling_1m,2023-03-10,2023-09-01,2023-09-04,2023-09-11,2023-09-14,2023-09-14,2023-09-28,120,7.649167,0.059399,8.607074,4,42,9,0.889842,1.802971,7,4.531722,False,0.877349,1.28111,0.5,0.5,1.466276,4.531722,0.732848,0.464123,0.666667,1.0,1.186944,1.255848,1.453488,27.501478,27.50812,3.270049,1.753131,2.58348,-1.738967,0.150819,0.962805,71.0,1.638226,2.798283,54.88915,金洲管道
cup_v3_handle_prep,杯柄 V3 柄底预备,002692.SZ,2022-06-08,0.537704,bottom_staging_handle_prep,15.208518,15.998031,15.125411,15.790265,cup_v3_bottom_staging,handle_prep,rolling_1m,2021-11-18,2022-05-19,2022-05-20,2022-06-06,2022-06-08,2022-06-08,,120,18.327974,15.656895,22.508039,4,45,17,3.532609,1.229257,11,4.67033,True,0.827117,0.79469,0.666667,0.555556,0.263158,4.67033,0.54213,0.730235,0.941176,0.736842,3.26087,,,15.229334,15.442829,3.956075,2.24982,,-2.613208,1.642498,,91.0,20.634921,9.310576,54.712743,远程股份
cup_v3_handle_prep,杯柄 V3 柄底预备,002745.SZ,2026-01-12,0.516708,bottom_staging_handle_prep,22.369919,22.96297,21.919199,22.915526,cup_v3_bottom_staging,handle_prep,rolling_1m,2025-07-01,2025-12-23,2025-12-24,2026-01-09,2026-01-12,2026-01-12,2026-01-22,120,15.475179,15.412773,19.43197,5,37,15,3.426529,1.977839,10,6.493506,False,1.312951,1.582647,0.666667,0.444444,2.898551,6.493506,0.569232,0.478509,0.7,0.92,2.765957,1.529949,1.047619,22.466115,22.471571,3.901025,1.975632,8.199883,0.818168,0.308073,2.96423,59.0,20.0,6.567625,55.693636,木林森
cup_v3_handle_prep,杯柄 V3 柄底预备,002775.SZ,2022-04-14,0.547419,bottom_staging_handle_prep,20.048475,21.554464,19.577854,20.989718,cup_v3_bottom_staging,handle_prep,rolling_1m,2021-09-17,2022-03-29,2022-03-30,2022-04-12,2022-04-14,2022-04-14,,120,20.776644,0.0,23.015873,5,52,18,1.854025,1.9815,8,4.326923,False,1.188486,1.452113,0.666667,0.666667,0.0,4.326923,0.301173,0.746765,1.666667,0.675676,4.694836,,,19.615812,20.319731,4.125041,3.297225,,0.530986,1.345262,,88.0,11.779449,14.23205,57.300924,文科股份
cup_v3_handle_prep,杯柄 V3 柄底预备,002908.SZ,2023-04-03,0.601768,bottom_staging_handle_prep,38.404048,39.690725,36.703016,39.40722,cup_v3_bottom_staging,handle_prep,rolling_1m,2022-09-14,2023-03-15,2023-03-16,2023-03-31,2023-04-03,2023-04-03,2023-04-03,120,16.242545,14.32998,16.633532,5,30,7,0.336355,1.587489,11,4.575163,False,1.374062,2.024247,0.4,0.5,0.0,4.575163,0.483572,0.667446,1.61039,0.881818,1.860203,1.36972,1.860203,37.234387,38.175315,3.082774,3.226966,3.226966,-0.201262,0.634386,0.634386,59.0,18.569554,8.190096,56.334572,德生科技
cup_v3_handle_prep,杯柄 V3 柄底预备,002966.SZ,2022-11-22,0.556967,bottom_staging_handle_prep,8.570662,8.812429,8.401424,8.703634,cup_v3_bottom_staging,handle_prep,rolling_1m,2022-05-18,2022-11-10,2022-11-11,2022-11-21,2022-11-22,2022-11-22,2022-11-25,120,18.146783,17.443946,20.978552,3,28,7,2.396823,1.481348,6,3.884892,False,0.54013,0.788445,0.6,0.4,0.555556,3.884892,0.666248,0.692115,0.925926,0.608696,1.694915,1.953702,2.751032,8.517281,8.514985,2.471798,2.21549,5.562098,0.102882,-0.241109,0.439159,76.0,21.827411,10.726644,57.812516,苏州银行
cup_v3_handle_prep,杯柄 V3 柄底预备,002966.SZ,2024-05-13,0.48303,bottom_staging_handle_prep,9.473459,9.587597,9.283229,9.524187,cup_v3_bottom_staging,handle_prep,rolling_1m,2023-10-31,2024-04-26,2024-04-29,2024-05-07,2024-05-13,2024-05-13,2024-05-16,120,15.677831,16.895222,20.893142,3,29,12,4.508479,2.191185,6,3.551913,False,1.111372,0.780581,0.5,0.5,1.731025,3.551913,0.619246,0.504567,0.730769,0.722222,0.535475,1.537034,4.084321,9.240828,9.345029,4.027047,1.917147,6.176415,0.729503,0.621898,1.260768,90.0,20.545746,9.355661,57.303474,苏州银行
cup_v3_handle_prep,杯柄 V3 柄底预备,002971.SZ,2024-01-11,0.574724,bottom_staging_handle_prep,26.81546,28.195816,26.389173,27.992823,cup_v3_bottom_staging,handle_prep,rolling_1m,2023-07-06,2023-12-28,2023-12-29,2024-01-10,2024-01-11,2024-01-11,2024-01-19,120,20.434533,0.0,22.660295,3,54,20,1.84811,1.844761,7,6.615385,False,0.795826,1.21078,0.666667,0.5,1.522843,6.615385,0.510312,0.496025,0.918605,0.859155,3.684211,1.968317,2.954048,27.014489,26.964412,4.147512,3.813957,4.818817,-1.764736,0.18476,1.285979,80.0,5.18688,10.544774,59.333784,和远气体
cup_v3_handle_prep,杯柄 V3 柄底预备,002976.SZ,2026-01-16,0.515245,bottom_staging_handle_prep,34.783961,35.325154,33.947571,35.275955,cup_v3_bottom_staging,handle_prep,rolling_1m,2025-07-07,2025-12-29,2025-12-30,2026-01-14,2026-01-16,2026-01-16,,120,12.324518,8.473099,17.73588,3,41,15,4.817614,1.266464,10,4.528986,False,0.742236,1.047417,0.75,0.5,3.76569,4.528986,0.594348,0.650907,0.864,0.931034,1.738205,,,35.26202,34.378357,0.632499,2.610939,,-0.026246,0.789493,,58.0,14.67413,9.265468,55.287063,瑞玛精密
cup_v3_handle_prep,杯柄 V3 柄底预备,300051.SZ,2022-08-29,0.546962,bottom_staging_handle_prep,38.022694,39.34249,37.079983,38.776864,cup_v3_bottom_staging,handle_prep,rolling_1m,2022-02-17,2022-08-12,2022-08-15,2022-08-22,2022-08-29,2022-08-29,2022-08-29,120,21.497976,10.218341,23.481781,4,50,19,1.632789,1.226174,9,3.389831,False,0.644641,1.477453,0.5,0.5,0.0,3.389831,0.620443,0.750206,1.35,0.742857,2.321725,1.219116,2.321725,38.166395,37.354678,0.446824,3.80725,3.80725,0.114902,-0.527763,-0.527763,83.0,15.543071,10.618081,57.237727,琏升科技
cup_v3_handle_prep,杯柄 V3 柄底预备,300099.SZ,2025-08-25,0.621753,bottom_staging_handle_prep,119.452843,120.713559,115.828285,120.39838,cup_v3_bottom_staging,handle_prep,rolling_1m,2025-02-10,2025-08-01,2025-08-04,2025-08-14,2025-08-25,2025-08-25,2025-08-18,120,20.518489,15.470599,24.093426,4,43,12,2.966298,1.829741,14,2.176871,True,0.655094,0.914032,0.714286,0.571429,0.0,2.176871,0.559782,0.620296,1.8125,0.882353,0.791557,1.182441,4.324324,114.123083,118.721703,3.703575,1.412276,3.390963,0.364469,0.894644,0.939375,60.0,23.075583,10.54361,56.704049,尤洛卡
cup_v3_handle_prep,杯柄 V3 柄底预备,300126.SZ,2023-11-13,0.656259,bottom_staging_handle_prep,27.41419,28.153013,27.141993,28.153013,cup_v3_bottom_staging,handle_prep,rolling_1m,2023-05-09,2023-11-02,2023-11-03,2023-11-10,2023-11-13,2023-11-13,2023-11-20,120,14.512734,11.136174,16.303278,4,39,21,1.563621,1.644287,5,1.432665,False,0.740766,1.371549,0.75,0.5,0.0,1.432665,0.750171,0.5828,2.6,1.0,2.404526,1.081264,2.635229,26.673092,26.589849,3.215803,5.878797,6.699416,-2.030646,-0.030375,1.423853,87.0,21.461637,10.153192,60.5413,锐奇股份
cup_v3_handle_prep,杯柄 V3 柄底预备,300210.SZ,2023-09-18,0.627692,bottom_staging_handle_prep,19.962749,20.978817,19.783443,20.739742,cup_v3_bottom_staging,handle_prep,rolling_1m,2023-03-06,2023-08-28,2023-08-29,2023-09-06,2023-09-18,2023-09-18,2023-09-20,120,14.482759,3.5299,19.310345,5,32,17,4.216867,1.474702,13,3.592814,True,0.587227,0.647035,0.6,0.6,0.0,3.592814,0.4643,0.901252,1.083333,0.8,4.204204,2.044139,-2.459016,19.952867,20.351044,3.644117,1.909967,2.972772,0.378985,0.296721,1.939696,79.0,6.769231,10.679921,56.196352,森远股份
cup_v3_handle_prep,杯柄 V3 柄底预备,300242.SZ,2023-01-18,0.625468,bottom_staging_handle_prep,17.213571,17.625872,17.007421,17.625872,cup_v3_bottom_staging,handle_prep,rolling_1m,2022-07-07,2022-12-29,2022-12-30,2023-01-12,2023-01-18,2023-01-18,2023-02-02,120,14.749061,2.110595,16.080574,5,27,8,1.160369,2.071688,11,3.030303,False,0.613977,0.666589,0.714286,0.428571,0.0,3.030303,0.442816,0.587018,1.2,1.0,3.323263,1.82771,-2.368421,16.868974,17.219544,3.875891,2.359691,6.991391,0.293282,0.464167,3.503807,69.0,5.555556,6.797127,57.692458,佳云科技
cup_v3_handle_prep,杯柄 V3 柄底预备,300283.SZ,2023-09-18,0.65841,bottom_staging_handle_prep,38.48346,39.609805,38.170587,39.234357,cup_v3_bottom_staging,handle_prep,rolling_1m,2023-03-06,2023-08-28,2023-08-29,2023-09-14,2023-09-18,2023-09-18,,120,15.080732,4.88914,18.079886,4,33,17,2.60613,1.59642,13,2.622951,False,0.851613,1.005662,0.727273,0.636364,0.0,2.622951,0.569386,0.596652,1.0625,0.73913,1.95122,,,37.65545,39.205129,4.026859,0.074552,,0.153709,1.306926,,80.0,7.370048,7.934857,52.329941,温州宏丰
cup_v3_handle_prep,杯柄 V3 柄底预备,300473.SZ,2023-11-06,0.566618,bottom_staging_handle_prep,19.955592,20.304577,19.247047,20.262276,cup_v3_bottom_staging,handle_prep,rolling_1m,2023-04-25,2023-10-24,2023-10-25,2023-11-01,2023-11-06,2023-11-06,2023-11-07,120,16.477631,15.216289,17.202268,3,39,6,0.622126,1.281052,7,2.197802,True,0.634703,0.923959,1.0,0.5,0.0,2.197802,0.543748,0.854115,2.4,0.897436,1.698514,1.502573,2.139875,19.271888,19.600697,2.066073,3.375285,5.409755,0.222956,0.847653,0.888606,85.0,19.451372,8.846629,58.41579,德尔股份
cup_v3_handle_prep,杯柄 V3 柄底预备,300478.SZ,2023-09-18,0.631854,bottom_staging_handle_prep,20.868909,21.601828,20.541024,21.312518,cup_v3_bottom_staging,handle_prep,rolling_1m,2023-03-06,2023-08-28,2023-08-29,2023-09-14,2023-09-18,2023-09-18,2023-09-18,120,13.799723,4.18546,16.135224,4,42,12,2.052291,1.318749,13,1.870907,True,0.598615,0.771914,0.727273,0.636364,0.0,1.870907,0.593818,0.891734,1.8,0.727273,2.504638,1.146058,2.504638,20.439866,21.104901,2.759583,0.983738,0.983738,-0.357553,0.609017,0.609017,81.0,7.910156,9.361727,57.390305,杭州高新
cup_v3_handle_prep,杯柄 V3 柄底预备,300512.SZ,2023-04-07,0.616709,bottom_staging_handle_prep,26.477437,27.208307,26.344551,27.175086,cup_v3_bottom_staging,handle_prep,rolling_1m,2022-09-19,2023-03-20,2023-03-21,2023-04-06,2023-04-07,2023-04-07,2023-04-07,120,15.117115,12.879801,16.82713,4,57,15,1.485457,1.974301,11,2.522068,False,0.876635,1.384809,0.6,0.4,0.0,2.522068,0.728075,0.610223,1.25,0.954545,2.25,1.223423,2.25,26.270714,26.660667,2.81022,1.929505,1.929505,-0.708705,0.405111,0.405111,61.0,17.867435,7.896588,57.839161,中亚股份
cup_v3_handle_prep,杯柄 V3 柄底预备,300577.SZ,2023-02-13,0.621938,bottom_staging_handle_prep,55.210723,56.012331,54.409115,56.012331,cup_v3_bottom_staging,handle_prep,rolling_1m,2022-07-28,2023-01-20,2023-01-30,2023-02-06,2023-02-13,2023-02-13,2023-02-21,120,20.949049,16.009258,21.947664,5,49,14,0.825649,1.506608,9,2.701044,False,1.136675,0.914457,0.5,0.75,1.490757,2.701044,0.683988,0.703047,1.090909,1.0,1.329305,1.477536,-1.033295,53.846317,54.678665,3.77447,2.439097,3.237517,0.0423,0.64151,1.86398,83.0,18.93617,9.465943,57.219473,开润股份
cup_v3_handle_prep,杯柄 V3 柄底预备,300664.SZ,2023-07-25,0.580745,bottom_staging_handle_prep,9.065717,9.191411,8.92431,9.191411,cup_v3_bottom_staging,handle_prep,rolling_1m,2023-01-13,2023-07-14,2023-07-17,2023-07-24,2023-07-25,2023-07-25,2023-07-26,120,10.098568,8.733721,11.489126,2,40,20,1.263012,1.455223,5,2.816901,False,0.550666,0.90328,0.75,0.25,0.0,2.816901,0.722209,0.62541,1.0625,1.0,1.386482,2.094904,0.512821,8.984625,8.972813,2.126675,2.436227,2.618572,-0.141411,-0.139443,0.754265,74.0,12.664828,6.000714,59.279835,鹏鹞环保
cup_v3_handle_prep,杯柄 V3 柄底预备,300868.SZ,2023-07-11,0.658141,bottom_staging_handle_prep,18.589457,18.964286,18.245021,18.771806,cup_v3_bottom_staging,handle_prep,rolling_1m,2022-12-28,2023-06-29,2023-06-30,2023-07-10,2023-07-11,2023-07-11,2023-07-17,120,14.298521,13.142098,16.539668,5,35,9,1.960784,1.705296,6,1.054969,False,0.707435,1.019261,0.6,0.4,0.0,1.054969,0.716835,0.535572,2.736842,0.693548,2.262693,1.696581,2.004334,17.877792,18.04927,3.130746,4.003132,4.839981,-0.880881,0.516361,0.990391,76.0,18.858242,8.633097,59.834508,杰美特
cup_v3_handle_prep,杯柄 V3 柄底预备,300906.SZ,2023-07-11,0.577866,bottom_staging_handle_prep,25.73108,26.206625,25.069454,26.113583,cup_v3_bottom_staging,handle_prep,rolling_1m,2022-12-23,2023-06-26,2023-06-27,2023-07-10,2023-07-11,2023-07-11,2023-07-11,120,16.659633,15.667161,18.241168,5,48,15,1.355683,1.298552,9,3.134021,False,0.711465,0.868949,0.5,0.375,0.0,3.134021,0.653894,0.764718,1.328947,0.894118,1.242485,1.362331,1.242485,25.317833,25.560465,2.122228,2.163961,2.163961,0.137825,0.787525,0.787525,76.0,19.40631,7.264219,56.708101,日月明
cup_v3_handle_prep,杯柄 V3 柄底预备,300960.SZ,2025-04-29,0.634419,bottom_staging_handle_prep,27.955022,29.08774,27.031253,28.757822,cup_v3_bottom_staging,handle_prep,rolling_1m,2024-10-15,2025-04-10,2025-04-11,2025-04-18,2025-04-29,2025-04-29,2025-04-21,120,16.928825,13.683049,17.994372,5,37,6,0.911279,1.545746,11,4.068348,True,0.674528,0.777463,0.75,0.5,0.0,4.068348,0.377753,0.593158,1.57,0.708738,2.068696,1.068779,6.540931,27.162247,27.852934,3.566462,3.248807,5.994227,-0.884848,0.929527,0.892786,82.0,18.540345,9.892034,54.542041,通业科技
cup_v3_handle_prep,杯柄 V3 柄底预备,300973.SZ,2023-02-22,0.562487,bottom_staging_handle_prep,95.948538,101.911897,93.607591,99.89384,cup_v3_bottom_staging,handle_prep,rolling_1m,2022-08-11,2023-02-10,2023-02-13,2023-02-21,2023-02-22,2023-02-22,2023-02-22,120,22.652342,16.521066,25.372593,5,25,9,2.217855,1.874066,6,4.279401,True,0.564727,0.843356,0.6,0.6,0.0,4.279401,0.5062,0.652763,1.56927,0.724518,3.849785,1.201697,3.849785,93.624634,94.677956,4.260418,5.50908,5.50908,-0.661269,0.330061,0.330061,90.0,27.725455,13.491763,62.331954,立高食品
