date,active_trades,portfolio_return,equity,drawdown
2022-04-07,30,-0.0271494358443845,0.9728505641556154,0.0
2022-04-08,35,-0.0066172897383474,0.966412930100483,-0.0066172897383474
2022-04-11,58,-0.0126771881621831,0.9541615315432324,-0.0192105892733938
2022-04-12,56,0.0135941246159402,0.9671325223067676,-0.0058776158019816
2022-04-13,67,-0.0104723300382674,0.9570043913424292,-0.0162883935077325
2022-04-14,67,0.0046047671348126,0.961411173711554,-0.0117586306320233
2022-04-15,74,-0.017060735891659,0.9450087915935712,-0.0286187556320217
2022-04-18,76,0.0055569910162867,0.9502601969587688,-0.0232207987836795
2022-04-19,80,0.0067565601841833,0.9566806871701544,-0.016621131324003
2022-04-20,94,-0.0138866431948371,0.943395603816031,-0.0302769627986491
2022-04-21,98,-0.032519544012051,0.9127168089569602,-0.0618119137864182
2022-04-22,65,-0.0219899983527678,0.8926461678314531,-0.0824426682568413
2022-04-25,50,-0.04555609946993,0.8519806902182715,-0.1242430013310963
2022-04-26,23,-0.023362301254254,0.8320764606705849,-0.1447027001595205
2022-04-27,19,-0.0113749823416909,0.8226116056235203,-0.154431691842102
2022-04-28,11,0.0120922224511792,0.8325588081496417,-0.1442068917621894
2022-04-29,12,0.0019124428074805,0.8341510292540921,-0.1425702363876485
2022-05-05,9,0.0228345020244965,0.8531984526203304,-0.1229912547145788
2022-05-06,18,0.0100834406754706,0.8618016286017309,-0.1141479890596243
2022-05-09,20,0.0163523651076071,0.8758941234829569,-0.0996622135454192
2022-05-10,27,0.01994781541541,0.8933662977816373,-0.0817024415697044
2022-05-11,34,-0.0109966023041858,0.8835423038929698,-0.0918005946166671
2022-05-12,34,0.0046802405329477,0.8876774943962238,-0.0875500029475929
2022-05-13,36,-0.0016222624130723,0.8862374485621346,-0.0890302362816191
2022-05-16,40,0.0155420468801708,0.9000113925346502,-0.0748719015074899
2022-05-17,44,-0.0180270988360358,0.8837867982078699,-0.0915492771750082
2022-05-18,43,-0.0046359940938534,0.8796895678311526,-0.0957608493605817
2022-05-19,48,-0.0068120560039933,0.8736970732289581,-0.1019205770957408
2022-05-20,49,0.0041382092578904,0.877312614545986,-0.0982041365135575
2022-05-23,52,0.001444479934984,0.8785798750144059,-0.0969015104832998
2022-05-24,63,-0.0430210258945577,0.840782467460974,-0.1357537339861336
2022-05-25,50,0.0264350586382759,0.8630086012903392,-0.1129073332661459
2022-05-26,59,0.0008487530304584,0.863741082455996,-0.1121544106769583
2022-05-27,63,0.0047975795660287,0.8678849490235264,-0.1078949008198333
2022-05-30,75,0.0024700431151203,0.8700286622665785,-0.1056913627616397
2022-05-31,83,0.0007422961144902,0.8706744811620741,-0.1050275209350625
2022-06-01,85,0.003591130097714,0.8738011864966868,-0.1018135583288667
2022-06-02,90,-0.0122534744098237,0.863094086018676,-0.1128194629071346
2022-06-06,95,-0.0039475149962973,0.8596870091709018,-0.1163216213817317
2022-06-07,102,0.0049341570765527,0.8639288399108228,-0.1119614134564758
2022-06-08,107,-0.0009686784384825,0.8630919706712179,-0.1128216372878011
2022-06-09,108,-0.0057494825841055,0.8581296384173623,-0.1179224538332102
2022-06-10,111,0.0232972255094412,0.8781216781199069,-0.0973724943233479
2022-06-13,118,-0.0071244686613036,0.8718655277433303,-0.1038032357003719
2022-06-14,116,0.002621680096533,0.8741512802442682,-0.1014536944808303
2022-06-15,104,-0.0159030149392536,0.860249639375376,-0.1157432898011127
2022-06-16,97,-0.0118410831419599,0.8500633518726911,-0.1262138470254137
2022-06-17,92,0.0048542595133839,0.854189779985498,-0.1219722622796738
2022-06-20,84,-0.0056347097862158,0.8493766684729281,-0.1269196937659755
2022-06-21,79,-0.0146480757281875,0.836934934711381,-0.1397086402084807
2022-06-22,68,-0.0119076696489624,0.8269689899911619,-0.1499527055227349
2022-06-23,64,0.0134313390346592,0.8380762908668828,-0.138535432115116
2022-06-24,59,-0.0017230646436265,0.8366322312414284,-0.1400197912537755
2022-06-27,55,0.008885826845719,0.8440664003817873,-0.1323781560281113
2022-06-28,55,0.0117126166159591,0.8539526265278717,-0.1222160340020371
2022-06-29,56,-0.0334756506630328,0.8253660067194454,-0.1516004234053963
2022-06-30,50,0.0019741683557041,0.8269954181717848,-0.1499255398082906
2022-07-01,51,-0.0011539224034826,0.8260411296311788,-0.1509064597725342
2022-07-04,45,0.0053896495497788,0.8304932018335944,-0.146330143155727
2022-07-05,52,-0.0026785635685283,0.8282686729992524,-0.1486167521338209
2022-07-06,53,-0.0058555707794283,0.8234186871601221,-0.1536020870021209
2022-07-07,47,0.0045487102675948,0.8271641801969369,-0.1497520681247965
2022-07-08,45,0.0010685099387586,0.8280480133444625,-0.1488435697591789
2022-07-11,44,-0.0033219109802692,0.8252973115567435,-0.1516710356507226
2022-07-12,41,-0.0192125908456793,0.8094412119837646,-0.1679696329453042
2022-07-13,39,0.012900916246178,0.8198837452657719,-0.1572356788656549
2022-07-14,41,-0.0042925354509929,0.8163643652235257,-0.160853274590956
2022-07-15,41,-0.0179944940612537,0.8016743015016918,-0.1759532953578495
2022-07-18,36,0.0254649491380527,0.8220888968147164,-0.1549689879367571
2022-07-19,54,-0.0032351466339826,0.8194293186873517,-0.1577027871710447
2022-07-20,58,0.008942667884521,0.8267572029392121,-0.1501704029366575
2022-07-21,60,-0.0100353917921587,0.8184603704907278,-0.1586987758997605
2022-07-22,63,0.0098055961571617,0.8264858623544009,-0.1504493158497076
2022-07-25,62,-0.0115168953427538,0.8169673111753997,-0.1602335021674314
2022-07-26,60,0.0018788717515588,0.8185022879783143,-0.1586556886167482
2022-07-27,62,0.0093856032787576,0.8261844257360341,-0.1507591646892655
2022-07-28,68,0.0030248156142845,0.8286834812872791,-0.1481903677503296
2022-07-29,77,0.0001538209976227,0.8288109502070843,-0.1480593415429122
2022-08-01,81,0.0004724315008081,0.829202506608177,-0.1476568579390378
2022-08-02,80,-0.0351702703739626,0.8000392302559999,-0.1776339966967146
2022-08-03,54,-0.0122035686720487,0.7902758965692378,-0.1876697966915844
2022-08-04,51,0.0050013527078695,0.7942283450645085,-0.1836070468295837
2022-08-05,45,0.0068693205437397,0.7996841541516805,-0.1779989819446058
2022-08-08,44,0.0101291930686859,0.8077843093430517,-0.1696727749300662
2022-08-09,44,0.0086177314349299,0.8147455775783206,-0.1625172379013029
2022-08-10,39,0.0050909870518982,0.8188934367643631,-0.1582536240032704
2022-08-11,48,0.0135219606418322,0.8299664815861455,-0.1468715626366378
2022-08-12,53,-0.0123142144127444,0.8197460963765025,-0.15737716913594
2022-08-15,55,0.0124219534691445,0.8299289442422043,-0.1469101475389077
2022-08-16,59,0.0132730663225709,0.8409446461621523,-0.1355870293480795
2022-08-17,64,0.0041904468597719,0.8444685800139045,-0.1319647527296651
