strategy_id,strategy_name,symbol,signal_date,score,entry_type,signal_open,signal_high,signal_low,signal_close,symmetry_score,cup_depth_pct,handle_depth_pct,handle_days,cup_days,rim_gap_pct,breakout_ratio_pct,volume_ratio_20,cup_depth_fit_score,handle_quality_score,breakout_confirm_score,name
cup_v1_strict_breakout,杯柄 V1 严格突破,002275.SZ,2023-04-24,0.511476,cup_breakout,17.89,18.84,16.18,18.47,0.140625,23.63854,3.171753,16,72,0.299222,10.532615,0.923406,0.545183,0.668962,0.691135,桂林三金
cup_v1_strict_breakout,杯柄 V1 严格突破,002275.SZ,2023-05-04,0.490562,cup_breakout,18.95,20.78,17.01,20.57,0.132353,25.986079,1.334107,18,76,3.364269,19.315545,1.640109,0.25174,0.648118,0.930036,桂林三金
cup_v1_strict_breakout,杯柄 V1 严格突破,002276.SZ,2022-07-27,0.672357,cup_breakout,8.75,9.04,7.93,9.0,0.897959,26.608911,1.490683,13,92,0.371287,11.386139,1.084348,0.173886,0.872798,0.744783,万马股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002276.SZ,2025-09-15,0.651713,cup_breakout,17.46,18.35,14.9,18.0,0.697674,22.473974,8.756889,5,72,2.327006,10.226577,1.426906,0.690753,0.359454,0.858969,万马股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002277.SZ,2022-04-12,0.613561,cup_breakout,3.4,3.74,3.33,3.74,0.107843,17.251462,2.631579,7,112,3.508772,9.356725,2.505618,0.656433,0.689969,1.0,友阿股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002277.SZ,2023-10-31,0.49212,cup_breakout,3.69,3.69,3.04,3.69,0.83871,16.253444,16.253444,5,56,4.132231,1.652893,0.945665,0.53168,0.067922,0.530167,友阿股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002277.SZ,2025-12-09,0.487934,cup_breakout,6.9,7.32,6.66,7.3,0.083333,15.716273,5.263158,7,64,2.225313,1.529903,1.900932,0.464534,0.587629,0.816238,友阿股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002278.SZ,2022-04-08,0.540595,cup_breakout,6.23,6.34,5.96,6.34,0.039216,21.612903,3.870968,9,105,0.645161,2.258065,0.900327,0.798387,0.734078,0.5907,神开股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002278.SZ,2023-03-20,0.578041,cup_breakout,5.7,6.24,5.42,6.24,0.740741,12.371134,6.872852,7,46,4.810997,7.216495,4.809273,0.046392,0.52503,1.0,神开股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002278.SZ,2025-03-13,0.609294,cup_breakout,5.79,6.37,5.27,6.37,0.289474,20.770519,11.725293,5,48,3.350084,6.700168,4.919684,0.903685,0.244016,1.0,神开股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002278.SZ,2025-03-25,0.670002,cup_breakout,10.19,11.34,5.27,11.09,0.44,20.770519,11.725293,16,35,1.507538,85.762144,3.512109,0.903685,0.336324,1.0,神开股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002279.SZ,2025-02-05,0.506754,cup_breakout,6.57,6.72,6.1,6.69,0.101449,20.089286,4.6875,5,75,4.761905,-0.446429,1.399469,0.988839,0.517708,0.419019,久其软件
cup_v1_strict_breakout,杯柄 V1 严格突破,002279.SZ,2025-02-26,0.672091,cup_breakout,7.52,7.77,6.55,7.71,0.173913,20.089286,2.092676,15,80,0.446429,14.732143,1.1556,0.988839,0.75708,0.768533,久其软件
cup_v1_strict_breakout,杯柄 V1 严格突破,002279.SZ,2025-10-31,0.515629,cup_breakout,7.61,7.92,7.23,7.86,0.320755,15.625,5.859375,5,69,4.947917,2.34375,1.545596,0.453125,0.472135,0.816501,久其软件
cup_v1_strict_breakout,杯柄 V1 严格突破,002279.SZ,2025-11-18,0.619196,cup_breakout,7.69,8.4,7.23,8.12,0.320755,15.625,5.859375,13,69,4.947917,5.729167,2.026278,0.453125,0.702905,1.0,久其软件
cup_v1_strict_breakout,杯柄 V1 严格突破,002281.SZ,2023-02-13,0.511563,cup_breakout,23.5,24.25,18.98,23.41,0.468354,27.508737,4.718876,5,115,0.549176,16.874688,4.868411,0.061408,0.516488,1.0,光迅科技
cup_v1_strict_breakout,杯柄 V1 严格突破,002281.SZ,2023-09-25,0.611584,cup_breakout,32.5,34.3,27.31,33.08,0.254902,18.889238,14.254317,9,63,0.062755,3.796674,2.796691,0.861155,0.330281,1.0,光迅科技
cup_v1_strict_breakout,杯柄 V1 严格突破,002281.SZ,2025-12-08,0.45983,cup_breakout,62.8,66.31,59.06,65.44,0.084746,13.392141,3.116798,6,63,2.22935,4.955894,1.716836,0.174018,0.624945,0.955612,光迅科技
cup_v1_strict_breakout,杯柄 V1 严格突破,002281.SZ,2026-01-14,0.554552,cup_breakout,70.17,77.12,68.02,77.12,0.592593,27.21391,4.439449,5,85,4.057151,3.949319,1.924248,0.098261,0.527355,1.0,光迅科技
cup_v1_strict_breakout,杯柄 V1 严格突破,002282.SZ,2022-11-09,0.643522,cup_breakout,8.5,8.99,7.37,8.69,0.10101,18.238994,7.295597,12,108,1.006289,9.308176,2.321099,0.779874,0.693205,1.0,博深股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002282.SZ,2023-11-20,0.475249,cup_breakout,7.81,7.94,7.64,7.88,0.301887,16.243655,0.779221,5,68,2.284264,0.0,1.171871,0.530457,0.669697,0.398957,博深股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002282.SZ,2023-12-12,0.465306,cup_breakout,7.67,7.83,7.48,7.81,0.377358,16.243655,3.608247,17,72,1.522843,-0.888325,1.350853,0.530457,0.605833,0.347577,博深股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002282.SZ,2023-12-25,0.607319,cup_breakout,7.71,8.5,7.48,8.24,0.396226,16.243655,5.076142,5,73,0.0,4.568528,5.875991,0.530457,0.502594,1.0,博深股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002282.SZ,2025-01-20,0.495839,cup_breakout,7.49,8.21,7.17,8.21,0.064516,15.686275,6.27451,9,65,4.052288,7.320261,1.302352,0.460784,0.640607,0.817451,博深股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002282.SZ,2025-11-12,0.475289,cup_breakout,7.94,7.96,7.49,7.92,0.565217,14.213836,1.447368,5,71,4.402516,-0.377358,1.362999,0.27673,0.643713,0.415497,博深股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002283.SZ,2023-03-02,0.690169,cup_breakout,6.24,6.35,5.8,6.35,0.285714,20.134228,2.684564,14,98,2.013423,6.543624,0.984573,0.983221,0.780216,0.711524,天润工业
cup_v1_strict_breakout,杯柄 V1 严格突破,002283.SZ,2023-06-29,0.59049,cup_breakout,6.31,6.46,6.08,6.44,0.826087,23.529412,2.093398,5,83,3.869969,-0.309598,1.166473,0.558824,0.61859,0.358458,天润工业
cup_v1_strict_breakout,杯柄 V1 严格突破,002283.SZ,2023-07-11,0.8,cup_breakout,6.87,7.21,6.63,7.15,1.0,24.0,-2.0,5,91,0.615385,10.0,2.391219,0.5,0.7,1.0,天润工业
cup_v1_strict_breakout,杯柄 V1 严格突破,002283.SZ,2024-11-11,0.523996,cup_breakout,5.0,5.08,4.45,5.08,0.959184,23.575639,12.573674,5,95,1.964637,-0.196464,1.166862,0.553045,0.211024,0.372729,天润工业
cup_v1_strict_breakout,杯柄 V1 严格突破,002283.SZ,2026-01-29,0.595487,cup_breakout,6.92,7.37,6.85,7.23,0.337662,19.22545,4.72879,5,102,0.55325,0.0,2.443944,0.903181,0.516103,0.625,天润工业
cup_v1_strict_breakout,杯柄 V1 严格突破,002283.SZ,2026-02-09,0.721452,cup_breakout,8.03,8.47,7.08,8.35,0.402597,19.22545,2.074689,7,107,0.0,15.49101,1.455218,0.903181,0.711625,0.868406,天润工业
cup_v1_strict_breakout,杯柄 V1 严格突破,002284.SZ,2023-07-04,0.872199,cup_breakout,9.01,9.83,8.54,9.83,0.953488,20.501636,2.622577,5,83,4.36205,7.197383,3.50881,0.937296,0.598011,1.0,亚太股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002284.SZ,2025-02-17,0.728718,cup_breakout,9.45,9.7,9.01,9.43,0.28125,21.269488,-0.334076,7,81,0.111359,5.011136,1.940209,0.841314,0.792308,1.0,亚太股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002284.SZ,2025-08-13,0.628398,cup_breakout,11.49,11.94,11.35,11.9,0.970588,12.22031,2.32358,5,66,2.32358,2.409639,1.788859,0.027539,0.609639,0.905825,亚太股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002284.SZ,2025-08-25,0.687554,cup_breakout,12.16,12.31,11.35,12.18,0.969697,13.778529,2.32358,9,64,1.775148,2.95858,1.157374,0.222316,0.794254,0.763947,亚太股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002284.SZ,2025-09-29,0.567317,cup_breakout,13.1,13.41,12.51,13.33,0.403226,23.134891,1.959248,9,86,3.843255,0.452148,1.153889,0.608139,0.808422,0.449482,亚太股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002284.SZ,2025-10-09,0.60611,cup_breakout,13.01,13.41,12.51,13.34,0.403226,23.134891,1.959248,11,86,3.843255,0.527506,1.314223,0.608139,0.90073,0.512346,亚太股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002284.SZ,2025-10-27,0.585225,cup_breakout,13.25,14.12,12.05,13.95,0.373134,23.134891,7.662835,16,91,1.657875,5.124341,1.44595,0.608139,0.494309,0.865317,亚太股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002284.SZ,2026-01-07,0.670588,cup_breakout,15.98,16.18,13.94,15.98,0.47619,15.643275,-1.900585,11,61,4.678363,16.812865,1.171488,0.455409,0.976923,0.773829,亚太股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002285.SZ,2022-12-08,0.510906,cup_breakout,3.2,3.55,3.08,3.42,0.26506,26.204819,3.75,5,104,3.614458,3.012048,2.826441,0.224398,0.554167,1.0,世联行
cup_v1_strict_breakout,杯柄 V1 严格突破,002285.SZ,2023-08-29,0.453496,cup_breakout,3.03,3.2,2.72,3.2,0.459016,24.290221,14.195584,5,88,3.470032,0.946372,2.992091,0.463722,0.14795,0.743297,世联行
cup_v1_strict_breakout,杯柄 V1 严格突破,002285.SZ,2025-09-12,0.645363,cup_breakout,2.52,2.64,2.31,2.61,0.826087,18.846154,11.153846,5,83,3.461538,0.384615,1.730835,0.855769,0.266239,0.633355,世联行
cup_v1_strict_breakout,杯柄 V1 严格突破,002285.SZ,2025-11-20,0.451309,cup_breakout,2.46,2.71,2.41,2.61,0.377358,12.109375,3.984064,5,72,1.953125,1.953125,3.865344,0.013672,0.545064,0.869141,世联行
cup_v1_strict_breakout,杯柄 V1 严格突破,002285.SZ,2025-12-02,0.618674,cup_breakout,3.08,3.34,2.57,3.34,0.471698,13.793103,1.532567,8,77,1.915709,27.969349,2.464388,0.224138,0.778862,1.0,世联行
cup_v1_strict_breakout,杯柄 V1 严格突破,002286.SZ,2025-03-18,0.523795,cup_breakout,7.98,8.36,7.19,8.25,0.4,14.357683,7.702182,5,34,1.889169,3.904282,4.060746,0.29471,0.400471,1.0,保龄宝
cup_v1_strict_breakout,杯柄 V1 严格突破,002287.SZ,2022-11-21,0.51662,cup_breakout,24.51,26.58,24.2,26.09,0.32,22.27704,4.385618,5,98,3.946869,-0.986717,2.190381,0.71537,0.529448,0.50166,奇正藏药
cup_v1_strict_breakout,杯柄 V1 严格突破,002287.SZ,2023-02-28,0.575644,cup_breakout,24.47,25.35,24.09,25.18,0.9375,12.445674,2.311436,8,61,2.568155,-0.513631,1.919367,0.055709,0.748572,0.560796,奇正藏药
cup_v1_strict_breakout,杯柄 V1 严格突破,002287.SZ,2023-03-13,0.454888,cup_breakout,24.5,25.17,24.09,25.08,0.9375,12.445674,2.311436,18,61,2.568155,-0.908732,0.964473,0.055709,0.610111,0.216233,奇正藏药
cup_v1_strict_breakout,杯柄 V1 严格突破,002287.SZ,2023-04-24,0.517782,cup_breakout,26.03,27.4,25.84,26.78,0.333333,17.096895,3.329592,5,99,2.394314,0.187056,1.495357,0.637112,0.570516,0.530168,奇正藏药
cup_v1_strict_breakout,杯柄 V1 严格突破,002287.SZ,2025-04-14,0.588528,cup_breakout,23.07,24.22,20.27,24.11,0.85,17.012448,11.639058,5,110,4.813278,0.041494,2.570575,0.626556,0.24737,0.630187,奇正藏药
cup_v1_strict_breakout,杯柄 V1 严格突破,002287.SZ,2025-07-29,0.606986,cup_breakout,25.48,26.6,24.49,26.06,0.585366,13.731698,3.086664,6,64,4.432133,3.126237,3.18946,0.216462,0.626117,1.0,奇正藏药
cup_v1_strict_breakout,杯柄 V1 严格突破,002290.SZ,2022-07-26,0.675762,cup_breakout,7.6,8.31,6.91,8.31,0.891304,25.336927,6.873315,6,86,0.808625,11.994609,3.865425,0.332884,0.478858,1.0,禾盛新材
cup_v1_strict_breakout,杯柄 V1 严格突破,002290.SZ,2023-06-28,0.558391,cup_breakout,11.8,12.02,10.9,11.81,0.606557,25.636523,2.329749,5,97,2.019315,3.687445,1.016515,0.295435,0.609399,0.722172,禾盛新材
cup_v1_strict_breakout,杯柄 V1 严格突破,002290.SZ,2024-01-02,0.742775,cup_breakout,13.07,14.31,12.37,14.07,0.550725,19.586105,5.85997,5,106,2.882483,3.991131,4.00308,0.948263,0.472112,1.0,禾盛新材
cup_v1_strict_breakout,杯柄 V1 严格突破,002290.SZ,2025-03-06,0.5561,cup_breakout,25.0,26.6,20.3,25.82,0.488372,27.515091,-2.112676,12,63,1.810865,29.879276,0.945478,0.060614,0.976923,0.698493,禾盛新材
cup_v1_strict_breakout,杯柄 V1 严格突破,002290.SZ,2025-09-16,0.73478,cup_breakout,38.72,40.31,30.96,39.46,0.764706,21.090308,14.757709,9,59,2.560573,8.645374,1.853446,0.863711,0.310704,1.0,禾盛新材
cup_v1_strict_breakout,杯柄 V1 严格突破,002290.SZ,2025-09-29,0.657967,cup_breakout,39.13,40.0,30.96,39.93,0.787879,21.907357,14.757709,11,58,1.035422,8.80109,0.888188,0.76158,0.403012,0.679396,禾盛新材
cup_v1_strict_breakout,杯柄 V1 严格突破,002290.SZ,2025-10-09,0.658361,cup_breakout,40.88,41.68,30.96,41.55,0.787879,21.907357,14.757709,13,58,1.035422,13.215259,1.031382,0.76158,0.356858,0.727127,禾盛新材
cup_v1_strict_breakout,杯柄 V1 严格突破,002291.SZ,2023-04-24,0.474297,cup_breakout,17.36,18.93,15.17,18.44,0.652174,27.084531,12.765957,5,113,2.12766,6.037953,1.631106,0.114434,0.203546,0.927035,遥望科技
cup_v1_strict_breakout,杯柄 V1 严格突破,002291.SZ,2023-05-04,0.619483,cup_breakout,21.8,21.89,17.36,21.89,0.634146,25.797267,1.138952,6,66,1.025057,24.658314,1.449743,0.275342,0.701861,0.866581,遥望科技
cup_v1_strict_breakout,杯柄 V1 严格突破,002291.SZ,2025-11-21,0.492094,cup_breakout,7.01,7.43,6.4,7.32,0.111111,17.688022,10.86351,5,79,0.0,1.949861,2.318682,0.711003,0.27753,0.868733,遥望科技
cup_v1_strict_breakout,杯柄 V1 严格突破,002291.SZ,2026-01-27,0.598484,cup_breakout,8.28,8.28,6.75,8.28,0.326531,15.181058,5.196629,12,64,0.835655,15.320334,1.534827,0.397632,0.774832,0.894942,遥望科技
cup_v1_strict_breakout,杯柄 V1 严格突破,002292.SZ,2026-01-12,0.693659,cup_breakout,10.08,10.87,8.46,10.85,0.871795,17.821782,13.496933,5,72,3.168317,7.425743,2.324959,0.727723,0.175119,1.0,奥飞娱乐
cup_v1_strict_breakout,杯柄 V1 严格突破,002293.SZ,2023-01-09,0.62623,cup_breakout,11.2,11.75,10.66,11.38,0.405797,19.947735,2.470265,18,96,4.790941,-0.87108,1.806823,0.993467,0.603934,0.501723,罗莱生活
cup_v1_strict_breakout,杯柄 V1 严格突破,002293.SZ,2023-01-30,0.875065,cup_breakout,11.76,11.99,11.46,11.96,1.0,20.363951,0.693241,7,103,4.679376,3.639515,1.191222,0.954506,0.765348,0.780407,罗莱生活
cup_v1_strict_breakout,杯柄 V1 严格突破,002293.SZ,2023-02-13,0.898206,cup_breakout,11.5,12.18,11.22,12.13,1.0,20.363951,2.772964,17,103,4.679376,5.112652,2.396888,0.954506,0.638316,1.0,罗莱生活
cup_v1_strict_breakout,杯柄 V1 严格突破,002293.SZ,2024-12-12,0.621156,cup_breakout,8.67,8.97,8.14,8.95,0.651515,26.618705,1.09356,12,108,1.318945,7.314149,1.028158,0.172662,0.934396,0.726053,罗莱生活
cup_v1_strict_breakout,杯柄 V1 严格突破,002293.SZ,2025-04-25,0.718514,cup_breakout,8.78,9.21,8.15,8.97,0.708333,20.111732,4.454865,5,81,4.692737,0.223464,5.483561,0.986034,0.526755,0.652933,罗莱生活
cup_v1_strict_breakout,杯柄 V1 严格突破,002293.SZ,2025-05-06,0.755393,cup_breakout,9.03,9.19,8.15,9.09,0.708333,20.111732,4.454865,8,81,4.692737,1.564246,1.374374,0.986034,0.665217,0.661989,罗莱生活
cup_v1_strict_breakout,杯柄 V1 严格突破,002293.SZ,2025-05-19,0.787537,cup_breakout,9.3,9.74,8.15,9.65,0.708333,20.111732,4.454865,17,81,4.692737,7.821229,1.498611,0.986034,0.572909,0.88287,罗莱生活
cup_v1_strict_breakout,杯柄 V1 严格突破,002293.SZ,2025-11-10,0.571021,cup_breakout,9.54,9.9,9.33,9.88,0.217391,20.245399,1.995798,5,111,2.658487,1.022495,1.016508,0.969325,0.622386,0.474981,罗莱生活
cup_v1_strict_breakout,杯柄 V1 严格突破,002294.SZ,2022-10-21,0.603256,cup_breakout,30.9,32.23,28.56,32.04,0.186441,22.109675,0.244499,5,69,1.571778,11.910583,1.249402,0.736291,0.690492,0.799801,信立泰
cup_v1_strict_breakout,杯柄 V1 严格突破,002294.SZ,2022-11-02,0.634618,cup_breakout,31.41,32.1,28.56,31.0,0.186441,22.109675,0.244499,13,69,1.571778,8.27803,0.933434,0.736291,0.921261,0.694478,信立泰
cup_v1_strict_breakout,杯柄 V1 严格突破,002294.SZ,2024-09-05,0.744991,cup_breakout,31.88,32.3,29.82,32.17,0.931818,20.081454,1.843318,5,84,4.824561,0.783208,0.971338,0.989818,0.628315,0.430014,信立泰
cup_v1_strict_breakout,杯柄 V1 严格突破,002294.SZ,2024-09-19,0.828612,cup_breakout,32.72,32.72,31.2,32.17,1.0,20.081454,0.510204,10,87,1.754386,0.783208,0.922402,0.989818,0.910928,0.413702,信立泰
cup_v1_strict_breakout,杯柄 V1 严格突破,002294.SZ,2024-09-30,0.913596,cup_breakout,33.1,34.8,30.5,34.66,0.977273,20.081454,0.326797,18,86,4.135338,8.58396,2.327425,0.989818,0.687291,1.0,信立泰
cup_v1_strict_breakout,杯柄 V1 严格突破,002294.SZ,2024-10-18,0.815549,cup_breakout,35.1,37.4,30.55,36.78,0.88,21.844363,6.403186,10,93,2.205882,12.683824,1.642954,0.769455,0.681756,0.930985,信立泰
cup_v1_strict_breakout,杯柄 V1 严格突破,002294.SZ,2025-04-18,0.613718,cup_breakout,35.53,36.95,29.8,36.05,0.596154,20.517241,11.990549,5,82,2.701149,3.591954,0.919021,0.935345,0.233701,0.689674,信立泰
cup_v1_strict_breakout,杯柄 V1 严格突破,002294.SZ,2025-04-29,0.845484,cup_breakout,39.37,40.95,34.28,40.74,0.730769,20.517241,-0.204619,11,89,1.695402,17.068966,1.066701,0.935345,0.976923,0.7389,信立泰
cup_v1_strict_breakout,杯柄 V1 严格突破,002294.SZ,2025-09-24,0.706876,cup_breakout,54.36,60.24,50.47,60.24,0.463415,19.046753,7.428467,14,59,0.818628,9.587047,1.512549,0.880844,0.595731,0.887516,信立泰
cup_v1_strict_breakout,杯柄 V1 严格突破,002295.SZ,2023-09-04,0.554355,cup_breakout,7.35,7.56,6.68,7.55,0.313433,16.847826,8.991826,5,87,0.271739,2.581522,2.492691,0.605978,0.350318,0.94769,精艺股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002295.SZ,2023-09-18,0.486736,cup_breakout,7.4,7.5,7.34,7.5,0.228261,19.154557,3.038309,5,112,2.774108,-0.924703,1.049319,0.89432,0.581844,0.242518,精艺股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002295.SZ,2023-11-20,0.517086,cup_breakout,7.81,7.91,7.58,7.9,0.391304,12.907432,1.173403,10,63,4.302477,2.998696,0.885914,0.113429,0.885137,0.678475,精艺股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002295.SZ,2023-11-30,0.468079,cup_breakout,7.93,8.0,7.58,7.9,0.391304,12.907432,1.173403,18,63,4.302477,2.998696,0.990138,0.113429,0.654368,0.713216,精艺股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002295.SZ,2025-03-07,0.460769,cup_breakout,7.73,7.9,7.14,7.8,0.409091,24.96732,6.666667,5,61,3.267974,1.960784,1.082184,0.379085,0.440741,0.614159,精艺股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002295.SZ,2025-03-26,0.699794,cup_breakout,7.83,8.43,7.62,8.15,0.648649,25.260417,0.78125,15,60,2.34375,6.119792,2.604243,0.342448,0.80808,1.0,精艺股份
cup_v1_strict_breakout,杯柄 V1 严格突破,002296.SZ,2023-11-17,0.49019,cup_breakout,8.46,8.58,8.09,8.57,0.139785,19.537572,2.058111,5,105,4.508671,-0.924855,1.098267,0.942197,0.619962,0.258815,辉煌科技
cup_v1_strict_breakout,杯柄 V1 严格突破,002296.SZ,2025-03-14,0.618264,cup_breakout,11.47,12.68,10.68,12.21,0.757576,25.607639,7.291667,5,57,3.645833,5.989583,2.425741,0.299045,0.416435,1.0,辉煌科技
cup_v1_strict_breakout,杯柄 V1 严格突破,002296.SZ,2026-01-23,0.670595,cup_breakout,12.88,13.38,12.02,13.22,0.2,19.549477,3.298471,10,95,0.884956,6.355591,1.058602,0.943685,0.802495,0.736201,辉煌科技
cup_v1_strict_breakout,杯柄 V1 严格突破,002298.SZ,2022-10-31,0.53788,cup_breakout,6.66,7.09,6.5,6.96,0.129032,18.376068,2.548726,8,69,4.985755,-0.854701,1.753914,0.797009,0.739344,0.486134,中电鑫龙
cup_v1_strict_breakout,杯柄 V1 严格突破,002298.SZ,2023-03-24,0.658027,cup_breakout,7.46,7.68,6.9,7.63,0.666667,17.462483,5.866303,18,64,2.18281,4.092769,1.282301,0.68281,0.471866,0.810767,中电鑫龙
cup_v1_strict_breakout,杯柄 V1 严格突破,002298.SZ,2025-02-24,0.713188,cup_breakout,5.79,5.93,5.35,5.85,0.361702,18.864469,2.014652,8,63,4.212454,7.142857,1.468634,0.858059,0.760114,0.872878,中电鑫龙
cup_v1_strict_breakout,杯柄 V1 严格突破,002299.SZ,2022-08-25,0.510292,cup_breakout,20.54,21.77,18.81,21.56,0.129032,24.30622,6.41791,5,69,3.827751,3.157895,3.283518,0.461722,0.450415,1.0,圣农发展
cup_v1_strict_breakout,杯柄 V1 严格突破,002299.SZ,2022-09-05,0.576064,cup_breakout,22.13,22.86,20.22,22.69,0.1,24.30622,-0.198216,9,87,3.444976,8.564593,1.423753,0.461722,0.884615,0.857918,圣农发展
cup_v1_strict_breakout,杯柄 V1 严格突破,002299.SZ,2025-04-08,0.764107,cup_breakout,15.5,17.35,14.94,17.32,0.617021,17.54717,1.190476,7,75,4.90566,8.930818,3.71956,0.693396,0.746011,1.0,圣农发展
cup_v1_strict_breakout,杯柄 V1 严格突破,002299.SZ,2025-08-18,0.71698,cup_breakout,17.24,17.42,16.65,17.28,0.666667,18.706697,0.656325,7,84,3.233256,-0.230947,2.635901,0.838337,0.766784,0.596132,圣农发展
cup_v1_strict_breakout,杯柄 V1 严格突破,002299.SZ,2025-08-28,0.720588,cup_breakout,17.62,17.88,17.01,17.64,0.862745,18.987342,2.128884,5,94,0.345224,1.495972,1.000953,0.873418,0.61721,0.528981,圣农发展
cup_v1_strict_breakout,杯柄 V1 严格突破,002299.SZ,2025-09-11,0.811357,cup_breakout,17.59,18.05,16.86,17.85,0.862745,18.987342,2.991945,13,94,0.345224,2.704258,1.045447,0.873418,0.814416,0.694848,圣农发展
cup_v1_strict_breakout,杯柄 V1 严格突破,002299.SZ,2026-02-09,0.450186,cup_breakout,18.26,18.43,16.62,18.4,0.407895,13.012182,3.484321,5,106,4.651163,1.882614,1.374509,0.126523,0.564499,0.70183,圣农发展
cup_v1_strict_breakout,杯柄 V1 严格突破,002300.SZ,2022-10-21,0.540079,cup_breakout,8.06,8.58,7.94,8.43,0.072464,15.52795,1.36646,5,73,1.242236,4.720497,2.282702,0.440994,0.64686,1.0,太阳电缆
cup_v1_strict_breakout,杯柄 V1 严格突破,002300.SZ,2022-11-07,0.586702,cup_breakout,8.44,8.68,7.88,8.4,0.111111,17.274939,4.136253,15,59,0.729927,2.189781,1.960514,0.659367,0.677607,0.898723,太阳电缆
cup_v1_strict_breakout,杯柄 V1 严格突破,002300.SZ,2023-04-20,0.629296,cup_breakout,8.78,9.1,7.86,9.05,0.941176,21.342134,13.531353,5,65,3.190319,-0.440044,2.036262,0.832233,0.173781,0.569994,太阳电缆
cup_v1_strict_breakout,杯柄 V1 严格突破,002300.SZ,2023-05-08,0.612107,cup_breakout,8.33,9.17,7.86,9.0,0.941176,21.342134,13.531353,5,65,3.190319,-0.990099,1.886548,0.832233,0.173781,0.501238,太阳电缆
cup_v1_strict_breakout,杯柄 V1 严格突破,002300.SZ,2023-11-07,0.656851,cup_breakout,8.68,9.21,8.53,9.16,0.597222,19.826652,4.58613,5,114,3.141928,-0.758397,2.221356,0.978332,0.521651,0.5302,太阳电缆
cup_v1_strict_breakout,杯柄 V1 严格突破,002300.SZ,2023-12-05,0.511419,cup_breakout,8.98,9.19,7.83,9.09,0.791667,19.213974,14.519651,18,85,0.764192,-0.764192,0.912323,0.901747,0.135347,0.216917,太阳电缆
cup_v1_strict_breakout,杯柄 V1 严格突破,002300.SZ,2024-12-03,0.545083,cup_breakout,5.8,6.03,4.98,5.96,0.442308,23.478261,13.391304,5,74,3.652174,3.652174,1.830738,0.565217,0.179227,0.993579,太阳电缆
cup_v1_strict_breakout,杯柄 V1 严格突破,002300.SZ,2025-03-26,0.812583,cup_breakout,7.71,8.43,5.61,8.43,0.707317,19.127517,1.232394,5,69,4.697987,41.442953,8.225178,0.89094,0.652074,1.0,太阳电缆
cup_v1_strict_breakout,杯柄 V1 严格突破,002301.SZ,2023-03-24,0.592764,cup_breakout,8.4,8.43,7.84,8.26,0.05102,19.053549,2.0,5,102,0.373599,2.864259,1.349264,0.881694,0.622222,0.816121,齐心集团
cup_v1_strict_breakout,杯柄 V1 严格突破,002301.SZ,2023-04-14,0.778819,cup_breakout,7.85,8.5,7.7,8.5,0.622642,19.211823,5.172414,16,85,2.955665,4.679803,2.458407,0.901478,0.591158,1.0,齐心集团
cup_v1_strict_breakout,杯柄 V1 严格突破,002302.SZ,2022-04-08,0.637823,cup_breakout,9.56,10.29,8.51,10.1,0.2,17.210349,-0.235571,5,65,4.499438,13.610799,4.260485,0.651294,0.7,1.0,西部建设
cup_v1_strict_breakout,杯柄 V1 严格突破,002302.SZ,2023-02-14,0.673474,cup_breakout,8.14,8.34,7.09,8.23,0.818182,20.048309,11.041405,13,59,3.743961,-0.603865,1.342567,0.993961,0.501381,0.380373,西部建设
cup_v1_strict_breakout,杯柄 V1 严格突破,002302.SZ,2023-03-01,0.668926,cup_breakout,8.22,8.35,7.84,8.29,0.515625,20.048309,4.273504,12,96,1.086957,0.120773,0.995865,0.993961,0.810731,0.355385,西部建设
